"X.1","X1","X2","X0"
564,NA,5204,NA
562,NA,5202,NA
563,NA,5212,NA
546,NA,4950,NA
559,NA,4930,NA
551,NA,4930,NA
546,NA,4931,NA
751,NA,4857,NA
795,NA,4836,NA
795,NA,4836,NA
793,NA,4836,NA
789,NA,4836,NA
784,NA,4835,NA
779,NA,4840,NA
707,NA,4682,NA
706,NA,4684,NA
704,NA,4690,NA
703,NA,4685,NA
703,NA,4685,NA
773,NA,4749,NA
777,NA,4756,NA
784,NA,4761,NA
785,NA,4764,NA
781,NA,4767,NA
779,NA,4770,NA
872,5,4716,NA
895,5,4724,NA
890,5,4726,NA
883,5,4720,NA
874,5,4720,NA
825,NA,4641,NA
822,NA,4630,NA
817,NA,4632,NA
806,NA,4634,NA
796,NA,4636,NA
796,NA,4643,NA
932,NA,4772,NA
943,NA,4784,NA
944,NA,4787,NA
942,NA,4783,NA
946,NA,4784,NA
1087,NA,4522,NA
1087,NA,4522,NA
1076,NA,4525,NA
1074,NA,4528,NA
1075,NA,4533,NA
1072,NA,4532,NA
1075,NA,4476,NA
1068,NA,4464,NA
1066,NA,4460,NA
1067,NA,4452,NA
1069,NA,4455,NA
1087,NA,4215,NA
1078,NA,4215,NA
1065,NA,4215,NA
1060,NA,4214,NA
1058,NA,4209,NA
1060,NA,4213,NA
1102,NA,4329,NA
1095,NA,4311,NA
1102,NA,4300,NA
1104,NA,4297,NA
1104,NA,4300,NA
1168,5,4217,NA
1166,5,4210,NA
1055,5,4408,NA
1062,5,4410,NA
1061,5,4407,NA
1054,5,4400,NA
1031,4,4366,NA
1030,4,4362,NA
1029,4,4352,NA
1021,4,4351,NA
1021,3,4352,NA
1085,NA,4205,NA
1086,NA,4208,NA
1087,NA,4211,NA
1091,NA,4207,NA
1097,NA,4214,NA
1099,NA,4225,NA
1041,NA,4374,NA
1039,NA,4381,NA
1039,NA,4394,NA
1031,NA,4396,NA
1034,NA,4403,NA
1119,NA,4350,NA
1123,NA,4353,NA
1129,NA,4351,NA
1126,NA,4353,NA
1114,NA,4349,NA
1115,NA,4350,NA
1138,4,4314,NA
1133,4,4312,NA
1126,4,4314,NA
1129,4,4319,NA
1129,4,4320,NA
1119,7,4251,NA
1114,5,4252,NA
1111,5,4251,NA
1106,6,4253,NA
1104,7,4256,NA
1105,7,4260,NA
1161,5,4212,NA
1158,6,4212,NA
1164,4,4218,NA
1158,4,4220,NA
1159,4,4215,NA
1191,4,4149,NA
1198,4,4138,NA
1205,5,4142,NA
1211,4,4153,NA
1200,8,4150,NA
1203,6,4146,NA
1187,10,4245,NA
1182,9,4256,NA
1181,9,4253,NA
1185,8,4252,NA
1183,6,4252,NA
1186,4,4253,NA
1202,6,4301,NA
1210,5,4302,NA
1215,5,4300,NA
1217,5,4293,NA
1215,5,4279,NA
1343,4,4150,NA
1341,4,4158,NA
1346,4,4159,NA
1343,4,4162,NA
1344,4,4161,NA
1347,4,4151,NA
1407,NA,4121,NA
1404,1,4117,NA
1405,8,4109,NA
1407,10,4099,NA
1408,11,4095,NA
1450,NA,3991,NA
1439,4,3987,NA
1436,5,3985,NA
1429,5,3985,NA
1431,5,3989,NA
1434,5,3998,NA
1524,2,3926,NA
1525,NA,3923,NA
1528,NA,3915,NA
1536,NA,3922,NA
1531,NA,3934,NA
1722,4,3924,NA
1716,4,3909,NA
1698,4,3905,NA
1697,4,3897,NA
1690,4,3895,NA
1689,4,3897,NA
1705,5,3946,NA
1704,5,3947,NA
1706,5,3951,NA
1701,5,3948,NA
914,5,4024,NA
797,NA,3963,NA
791,NA,3957,NA
796,NA,3947,NA
796,NA,3947,NA
799,3,3947,NA
799,6,3945,NA
829,NA,3973,NA
829,NA,3958,NA
822,NA,3955,NA
831,NA,3957,NA
1609,NA,3873,NA
1709,4,3793,NA
1698,4,3805,NA
1701,4,3811,NA
1711,4,3811,NA
1709,2,3801,NA
1709,6,3797,NA
1738,20,3842,NA
1730,19,3832,NA
1727,17,3826,NA
1719,16,3813,NA
1747,8,3784,NA
1834,5,3760,NA
1826,5,3759,NA
1832,5,3768,NA
1369,13,3992,NA
1351,13,3993,NA
1341,13,3989,NA
1333,NA,4055,NA
1330,NA,4060,NA
1326,NA,4053,NA
1318,NA,4046,NA
1304,7,4079,NA
1304,10,4200,NA
1307,10,4204,NA
1310,10,4213,NA
1313,10,4220,NA
1311,10,4229,NA
1309,10,4227,NA
1187,NA,4011,NA
1195,NA,4012,NA
1200,NA,4014,NA
1191,NA,4038,NA
1194,NA,4046,NA
1237,9,3914,NA
1233,9,3922,NA
1234,9,3928,NA
1242,9,3939,NA
1221,9,3950,NA
1228,9,3954,NA
1162,4,4130,NA
1168,4,4145,NA
1155,5,4153,NA
1155,11,4151,NA
1157,12,4139,NA
1059,4,4171,NA
1059,4,4170,NA
1061,4,4175,NA
1061,4,4176,NA
1076,4,4195,NA
1079,4,4195,NA
1015,18,3962,NA
1008,18,3964,NA
1009,18,3965,NA
1036,9,4003,NA
1035,9,4012,NA
1137,4,3931,NA
1131,4,3934,NA
1132,6,3937,NA
1138,7,3941,NA
1131,5,3945,NA
1129,4,3948,NA
1168,4,3812,NA
1161,4,3813,NA
1153,4,3816,NA
1173,9,3837,NA
1178,9,3840,NA
1196,1,3847,NA
1195,NA,3844,NA
1197,NA,3846,NA
1201,NA,3846,NA
1204,1,3847,NA
1199,NA,3851,NA
1197,29,3767,NA
1440,29,3749,NA
1458,29,3750,NA
1475,29,3757,NA
1473,29,3753,NA
1619,13,3706,NA
1622,13,3708,NA
1633,13,3706,NA
1641,13,3707,NA
1649,13,3709,NA
1654,13,3708,NA
1603,9,3658,NA
1613,10,3657,NA
1609,14,3665,NA
1603,14,3668,NA
1600,14,3667,NA
1433,14,3687,NA
1433,14,3685,NA
1428,14,3684,NA
1425,14,3685,NA
1421,14,3687,NA
1421,14,3689,NA
1365,19,3487,NA
1358,19,3480,NA
1332,23,3467,NA
1338,24,3469,NA
1344,27,3475,NA
1359,43,3465,NA
1361,43,3464,NA
1349,44,3459,NA
1354,43,3454,NA
1359,41,3453,NA
1363,39,3450,NA
1442,8,3434,NA
1446,12,3499,NA
1446,12,3504,NA
1441,12,3501,NA
1444,11,3495,NA
1410,17,3348,NA
1402,17,3348,NA
1402,17,3345,NA
1413,18,3346,NA
1409,19,3351,NA
1389,21,3358,NA
1289,22,3101,NA
1309,22,3058,NA
1325,21,3060,NA
1331,18,3062,NA
1348,17,3063,NA
1325,23,3095,NA
1320,23,3096,NA
1300,23,3096,NA
1297,23,3097,NA
1295,23,3098,NA
1306,23,3097,NA
1241,32,2999,NA
1146,32,2984,NA
1149,32,2982,NA
1150,32,2984,NA
1150,32,2986,NA
857,30,3079,NA
856,30,3078,NA
857,30,3074,NA
863,30,3071,NA
864,30,3071,NA
861,30,3070,NA
812,38,2952,NA
800,38,2968,NA
800,38,2964,NA
804,38,2964,NA
810,38,2962,NA
821,31,2769,NA
806,29,2766,NA
804,27,2766,NA
806,25,2766,NA
807,24,2771,NA
808,23,2773,NA
807,15,2684,NA
799,15,2682,NA
794,15,2681,NA
791,15,2683,NA
790,15,2687,NA
789,17,2530,NA
783,15,2531,NA
781,14,2533,NA
780,14,2533,NA
783,14,2534,NA
790,14,2534,NA
811,17,2564,NA
803,17,2563,NA
804,17,2562,NA
803,17,2561,NA
809,17,2561,NA
800,24,2637,NA
800,25,2638,NA
801,26,2640,NA
802,27,2639,NA
800,28,2642,NA
802,29,2642,NA
827,27,2724,NA
825,27,2725,NA
826,27,2723,NA
826,27,2723,NA
822,27,2721,NA
920,47,2701,NA
917,48,2701,NA
919,48,2702,NA
913,49,2700,NA
911,50,2700,NA
850,46,2707,NA
790,25,2615,NA
783,26,2615,NA
779,26,2615,NA
778,27,2617,NA
779,28,2617,NA
695,30,2542,NA
706,30,2543,NA
709,30,2541,NA
797,20,2529,NA
795,20,2523,NA
928,20,2515,NA
1038,14,2436,NA
1019,14,2434,NA
1018,15,2435,NA
1021,16,2435,NA
1010,17,2435,NA
996,23,2340,NA
997,23,2339,NA
1002,23,2338,NA
1006,23,2337,NA
1013,27,2334,NA
1013,27,2330,NA
1000,22,2265,NA
995,22,2265,NA
989,22,2264,NA
987,22,2266,NA
983,22,2268,NA
982,22,2268,NA
1080,28,2112,NA
1085,28,2113,NA
1081,27,2109,NA
1092,26,2124,NA
1087,26,2124,NA
958,27,2075,NA
967,27,2074,NA
972,27,2076,NA
984,27,2072,NA
991,27,2072,NA
985,27,2069,NA
1006,32,2093,NA
1001,32,2095,NA
998,32,2095,NA
998,32,2062,NA
994,33,2062,NA
1031,31,2034,NA
1019,28,2035,NA
1016,26,2037,NA
1015,26,2037,NA
1018,26,2039,NA
1019,26,2041,NA
966,28,1931,NA
964,26,1934,NA
951,25,1948,NA
946,25,1942,NA
947,25,1939,NA
960,22,1944,NA
958,22,1943,NA
960,22,1941,NA
952,22,1940,NA
946,22,1937,NA
948,23,1938,NA
980,22,1977,NA
980,22,1979,NA
970,22,1969,NA
969,24,1972,NA
995,26,1973,NA
1025,14,1872,NA
1339,18,1857,NA
1344,18,1858,NA
1349,18,1858,NA
1350,18,1856,NA
1352,18,1857,NA
1406,23,1751,NA
1418,19,1743,NA
1421,19,1743,NA
1424,19,1745,NA
1424,19,1746,NA
1297,4,1753,NA
1292,4,1750,NA
1291,4,1748,NA
1291,4,1743,NA
1288,4,1741,NA
1285,4,1740,NA
1365,12,1713,NA
1343,11,1728,NA
1347,10,1730,NA
1349,10,1735,NA
1349,10,1735,NA
1363,19,1799,NA
1367,19,1803,NA
1370,19,1802,NA
1371,19,1805,NA
1371,19,1803,NA
1375,19,1802,NA
1417,14,1795,NA
1415,14,1795,NA
1411,14,1794,NA
1411,14,1792,NA
1409,14,1790,NA
1380,9,1747,NA
1375,9,1750,NA
1370,14,1754,NA
1368,16,1751,NA
1365,19,1745,NA
1364,19,1745,NA
1281,14,1648,NA
1282,14,1651,NA
1287,14,1655,NA
1287,14,1661,NA
1283,14,1666,NA
1333,10,1579,NA
1332,10,1577,NA
1329,10,1581,NA
1326,10,1583,NA
1321,10,1582,NA
1343,10,1575,NA
1304,14,1716,NA
1304,14,1714,NA
1306,13,1712,NA
1308,12,1711,NA
1307,11,1711,NA
1337,18,1664,NA
1338,18,1667,NA
1337,18,1669,NA
1339,17,1668,NA
749,17,1764,NA
723,17,1798,NA
764,8,1690,NA
764,8,1686,NA
764,8,1685,NA
762,8,1686,NA
763,8,1687,NA
864,13,1688,NA
863,13,1689,NA
863,13,1692,NA
864,13,1694,NA
807,13,1744,NA
808,13,1740,NA
698,14,1551,NA
698,14,1556,NA
700,14,1559,NA
702,14,1556,NA
705,14,1556,NA
656,4,1461,NA
657,4,1458,NA
657,4,1458,NA
658,4,1456,NA
749,NA,1477,NA
751,NA,1471,NA
849,18,1328,NA
850,18,1329,NA
849,17,1332,NA
848,17,1339,NA
849,16,1345,NA
861,12,1266,NA
860,12,1262,NA
858,12,1264,NA
861,14,1288,NA
861,13,1288,NA
862,12,1288,NA
852,5,1173,NA
854,5,1170,NA
855,5,1167,NA
856,5,1165,NA
857,5,1166,NA
829,14,1155,NA
830,14,1155,NA
830,14,1157,NA
818,14,1157,NA
818,14,1162,NA
815,14,1165,NA
887,19,1180,NA
885,18,1180,NA
884,18,1178,NA
