"X.1","X1","X2","X0"
6531,25,2052,NA
6534,19,2054,NA
6534,13,2057,NA
6535,40,2164,NA
6533,37,2159,NA
6533,36,2148,NA
6534,34,2152,NA
6534,35,2154,NA
6461,24,2253,NA
6462,27,2269,NA
6462,26,2264,NA
6461,29,2271,NA
6464,28,2272,NA
6466,30,2272,NA
6403,34,2156,NA
6405,38,2155,NA
6233,39,2217,NA
6232,41,2205,NA
6230,43,2194,NA
6079,6,1996,NA
6078,10,1978,NA
6078,9,1969,NA
6080,13,1966,NA
6083,12,1959,NA
6083,16,1933,NA
5996,8,2037,NA
5995,10,2031,NA
5996,14,2026,NA
5997,14,2017,NA
5868,13,1972,NA
5819,17,1892,NA
5818,17,1893,NA
5819,19,1882,NA
5820,21,1861,NA
5819,21,1852,NA
5819,22,1858,NA
5802,16,1831,NA
5802,16,1820,NA
5805,19,1801,NA
5969,21,1777,NA
5971,25,1774,NA
6080,15,1667,NA
6083,16,1668,NA
6267,16,1648,NA
6266,19,1654,NA
6265,19,1666,NA
6268,16,1668,NA
6174,22,1702,NA
6175,19,1699,NA
6178,18,1699,NA
6179,19,1713,NA
6180,18,1718,NA
6121,7,1856,NA
6120,6,1860,NA
6118,5,1855,NA
6118,6,1841,NA
5774,6,1803,NA
5777,10,1784,NA
5655,NA,1808,NA
5655,1,1814,NA
5654,1,1823,NA
5651,1,1837,NA
5652,NA,1849,NA
5687,NA,1764,NA
5685,3,1764,NA
5683,4,1758,NA
5683,6,1761,NA
5681,6,1760,NA
5680,5,1759,NA
5903,13,1900,NA
5902,9,1888,NA
5904,6,1878,NA
5906,5,1873,NA
5907,3,1873,NA
5814,7,1918,NA
5816,5,1933,NA
5818,9,1957,NA
5819,13,1973,NA
5819,9,1973,NA
5821,5,1978,NA
5919,5,1952,NA
5919,3,1952,NA
5656,2,1829,NA
5656,NA,1835,NA
5657,NA,1837,NA
5511,NA,1860,NA
5512,NA,1839,NA
5512,NA,1841,NA
5511,NA,1837,NA
5513,NA,1828,NA
5513,NA,1828,NA
5380,NA,1782,NA
5379,NA,1782,NA
5381,NA,1775,NA
5377,NA,1759,NA
5377,NA,1768,NA
5633,7,1726,NA
5634,7,1717,NA
5706,7,1712,NA
5708,7,1713,NA
5708,7,1719,NA
5709,7,1717,NA
5820,4,1762,NA
5822,4,1751,NA
5822,4,1746,NA
5820,4,1749,NA
5819,4,1746,NA
5607,NA,1832,NA
5607,NA,1827,NA
3819,NA,2010,NA
3820,NA,2002,NA
3820,NA,2002,NA
3820,NA,1996,NA
3762,4,2045,NA
3762,4,2050,NA
3762,4,2061,NA
3761,4,2072,NA
3760,4,2084,NA
3840,NA,2036,NA
3841,NA,2021,NA
3836,NA,2001,NA
3834,NA,1989,NA
4794,NA,1871,NA
4795,NA,1869,NA
4923,5,1816,NA
4923,5,1801,NA
4924,5,1802,NA
4924,5,1793,NA
4923,5,1795,NA
4708,4,1983,NA
4708,4,1973,NA
4709,4,1959,NA
4711,4,1962,NA
4711,4,1948,NA
4711,4,1943,NA
6257,NA,1882,NA
6260,NA,1874,NA
6262,NA,1863,NA
6263,NA,1854,NA
6265,NA,1849,NA
6209,NA,1762,NA
6212,NA,1759,NA
6212,NA,1760,NA
6211,NA,1757,NA
6210,NA,1758,NA
6213,NA,1745,NA
6285,8,1750,NA
6287,8,1746,NA
5913,5,1828,NA
5914,5,1834,NA
5913,5,1825,NA
5856,2,1462,NA
5855,NA,1471,NA
5855,NA,1457,NA
5857,NA,1460,NA
5853,NA,1462,NA
5851,NA,1464,NA
6104,6,1504,NA
6106,7,1493,NA
6104,7,1487,NA
6101,5,1494,NA
6098,7,1494,NA
6401,5,1489,NA
6402,5,1494,NA
6403,1,1500,NA
6406,NA,1496,NA
6408,NA,1485,NA
6411,NA,1467,NA
6325,NA,1482,NA
6325,NA,1483,NA
6319,NA,1488,NA
6319,NA,1486,NA
6318,1,1480,NA
6416,4,1555,NA
6420,4,1540,NA
6423,4,1547,NA
6424,NA,1546,NA
6428,NA,1548,NA
6425,NA,1557,NA
6399,NA,1519,NA
6399,NA,1512,NA
6398,NA,1529,NA
6393,NA,1540,NA
6394,NA,1554,NA
6397,NA,1551,NA
6397,NA,1553,NA
6393,NA,1546,NA
6394,NA,1548,NA
6530,NA,1514,NA
6527,NA,1517,NA
6459,NA,1567,NA
6460,NA,1558,NA
6462,NA,1565,NA
6465,NA,1562,NA
6468,NA,1574,NA
6541,NA,1518,NA
6539,NA,1528,NA
6540,NA,1539,NA
6540,NA,1532,NA
6535,NA,1516,NA
6539,1,1514,NA
6587,NA,1491,NA
6587,3,1486,NA
6586,5,1480,NA
6590,5,1487,NA
6592,5,1481,NA
6592,4,1482,NA
6564,8,1462,NA
6562,8,1454,NA
6560,7,1453,NA
6563,7,1442,NA
6564,NA,1453,NA
6574,NA,1458,NA
6576,NA,1448,NA
6575,NA,1451,NA
6558,NA,1459,NA
6557,NA,1466,NA
6559,NA,1470,NA
6639,4,1368,NA
6638,4,1363,NA
6639,4,1353,NA
6637,4,1357,NA
6639,4,1349,NA
6528,NA,1358,NA
6524,2,1349,NA
6524,2,1345,NA
6520,2,1340,NA
6521,3,1335,NA
6503,4,1363,NA
6403,NA,1305,NA
6405,NA,1298,NA
6403,NA,1295,NA
6403,NA,1295,NA
6400,NA,1295,NA
6352,NA,1228,NA
6351,1,1228,NA
6351,2,1225,NA
6353,3,1222,NA
6350,4,1223,NA
6354,4,1198,NA
6409,1,1280,NA
6114,NA,1212,NA
6112,NA,1207,NA
6113,NA,1202,NA
6113,NA,1201,NA
6048,NA,1243,NA
6050,NA,1241,NA
6050,NA,1236,NA
6047,NA,1218,NA
6043,NA,1216,NA
6041,NA,1218,NA
5884,2,1221,NA
5885,2,1194,NA
5885,3,1183,NA
6203,3,1173,NA
6203,3,1173,NA
6337,3,1103,NA
6338,3,1080,NA
6338,3,1080,NA
6338,3,1082,NA
6340,3,1065,NA
6347,3,1053,NA
6323,6,1065,NA
6321,6,1076,NA
6326,6,1075,NA
6324,6,1077,NA
6326,6,1082,NA
6443,9,1133,NA
6442,8,1142,NA
6442,15,1147,NA
6445,12,1160,NA
6444,7,1163,NA
6449,8,1151,NA
6392,7,1184,NA
6401,9,1169,NA
6404,3,1169,NA
6406,3,1167,NA
6409,4,1172,NA
6444,NA,1198,NA
6447,NA,1184,NA
6447,NA,1189,NA
6189,NA,1166,NA
6190,NA,1165,NA
6189,NA,1173,NA
6181,7,1151,NA
6182,7,1135,NA
6181,6,1141,NA
6181,4,1143,NA
6180,3,1141,NA
6317,2,1101,NA
6315,2,1088,NA
6316,2,1104,NA
6317,2,1099,NA
6317,3,1111,NA
6604,2,1104,NA
6572,3,1121,5
6571,3,1121,5
6572,2,1126,5
6571,2,1127,5
6570,2,1134,5
6592,2,1054,2
6588,2,1055,2
6587,2,1072,2
6589,2,1069,2
6589,2,1075,2
6588,2,1076,2
6542,1,1203,NA
6594,1,1201,NA
6595,2,1214,NA
6595,5,1203,NA
6595,15,1199,NA
6484,21,1252,NA
6485,25,1244,NA
6483,29,1232,NA
6482,33,1229,NA
6483,34,1233,NA
6485,28,1225,NA
6446,26,1230,NA
6448,20,1228,NA
6450,17,1212,NA
6356,21,1177,NA
6358,20,1171,NA
6339,12,1061,NA
6341,8,1057,NA
6338,6,1043,NA
6338,7,1044,NA
6339,12,1050,NA
6341,12,1049,NA
6294,9,1014,5
6295,7,1013,5
6295,6,1004,5
6298,6,1015,5
7311,3,1014,NA
7375,2,1060,NA
7520,2,1065,NA
7518,2,1048,NA
7517,5,1057,NA
7517,4,1056,NA
7518,3,1050,NA
7528,NA,1062,NA
7529,NA,1053,NA
7531,NA,1049,NA
7533,NA,1057,NA
7534,NA,1067,NA
7540,NA,1041,NA
7543,NA,1043,NA
7542,NA,1042,NA
7407,NA,926,NA
7408,NA,933,NA
7408,NA,935,NA
7352,NA,918,NA
7351,NA,918,NA
7351,NA,924,NA
7347,NA,922,NA
7349,NA,921,NA
7383,NA,1002,NA
7384,NA,1006,NA
7384,NA,1022,NA
7384,NA,1015,NA
7384,NA,1018,NA
7288,NA,981,NA
7427,NA,1004,NA
7424,NA,1004,NA
7427,NA,998,NA
7433,NA,1007,NA
7432,NA,999,NA
7491,NA,984,NA
7489,NA,1000,NA
7484,NA,1008,NA
7483,NA,1013,NA
7480,NA,1041,NA
7479,NA,1059,NA
7339,1,1132,NA
7480,1,1133,NA
7485,1,1139,NA
7486,NA,1124,NA
7487,NA,1135,NA
7379,NA,1061,NA
7382,NA,1065,NA
7384,NA,1060,NA
7382,NA,1061,NA
7383,NA,1055,NA
7387,NA,1049,NA
7331,NA,982,NA
7336,NA,967,NA
7341,NA,953,NA
7290,NA,954,2
7293,NA,952,2
7286,NA,975,NA
7284,NA,962,NA
7283,NA,965,NA
7300,NA,962,NA
7298,NA,952,NA
7299,NA,965,NA
7301,NA,949,NA
7300,NA,951,NA
7302,NA,956,NA
7304,NA,955,NA
7304,NA,962,NA
7341,NA,963,NA
7351,NA,915,NA
7352,NA,916,NA
7350,NA,924,NA
7347,NA,921,NA
7337,NA,922,NA
7345,NA,924,NA
7342,NA,915,NA
7340,NA,902,NA
7338,NA,911,NA
7337,2,910,NA
7303,1,1007,NA
7303,2,1008,NA
7301,2,1016,NA
7405,3,1003,NA
7396,2,1000,NA
7394,2,994,NA
7402,6,905,NA
7404,4,901,NA
7409,1,908,NA
7414,1,907,NA
7409,2,893,NA
7344,NA,930,NA
7340,1,924,NA
7332,5,919,NA
7325,7,918,NA
7332,13,920,NA
7400,18,899,NA
7390,20,864,NA
7388,23,861,NA
7388,37,863,NA
7391,41,869,NA
7388,43,858,NA
7455,38,853,NA
7460,42,852,NA
7459,42,844,NA
7459,42,836,NA
7450,41,838,NA
7437,39,832,NA
7527,24,775,NA
7555,23,766,5
7550,25,755,5
7554,16,754,5
7556,18,741,5
7662,23,808,NA
7660,18,821,NA
7659,15,821,NA
7660,15,827,NA
7661,18,830,NA
7662,18,835,NA
7854,14,913,4
7857,5,920,4
7860,1,911,4
7868,1,913,4
7736,1,930,NA
7737,1,920,NA
7659,NA,948,NA
7660,NA,936,NA
7660,NA,931,NA
7660,NA,920,NA
7655,NA,893,NA
7601,3,896,NA
7600,1,912,NA
7601,3,909,NA
7600,2,902,NA
7594,6,909,NA
7594,7,907,NA
7864,7,824,NA
7867,8,816,NA
7866,9,805,NA
7865,10,797,NA
7866,10,798,NA
7712,11,843,4
7713,11,833,4
7713,11,827,4
7713,13,833,4
7712,13,835,4
7713,13,817,4
7762,10,844,4
7760,13,836,4
7735,12,891,NA
7734,12,892,NA
7735,13,904,NA
7781,29,948,NA
7781,30,944,NA
7784,27,940,NA
7781,27,948,NA
7783,29,985,NA
7782,32,984,NA
7738,21,953,NA
7738,22,953,NA
7735,21,957,NA
7735,18,926,NA
7785,15,945,NA
7873,9,1018,NA
7870,7,1017,NA
7861,14,1034,NA
7855,11,1030,NA
7848,18,1026,NA
7847,25,1028,NA
7771,17,1068,4
7777,10,1064,4
7781,8,1055,4
7784,11,1050,4
7790,6,1074,4
7813,10,1086,8
7815,16,1096,8
7695,16,1160,4
7694,23,1158,4
7736,25,1144,4
7736,23,1143,4
7848,23,1159,NA
7847,28,1150,NA
7844,26,1153,NA
7843,27,1164,NA
7842,21,1158,NA
7812,32,1066,6
7812,22,1063,6
7811,21,1051,6
7813,23,1048,6
7631,20,1005,11
7630,16,1003,11
7664,25,1029,4
7664,24,1018,4
7667,20,1022,4
7676,10,1011,4
7678,9,1030,4
7895,5,1113,4
7894,4,1103,4
7894,6,1085,4
7889,8,1077,4
7885,8,1073,4
7884,1,1065,4
7920,3,1082,14
7921,2,1098,14
7924,NA,1078,10
7922,1,1083,10
7922,1,1086,10
7746,4,1082,12
7743,3,1081,12
7739,4,1084,12
7739,4,1077,12
7738,4,1058,12
7736,5,1022,12
7672,5,1065,11
7670,4,1063,11
7715,1,1073,5
7712,4,1074,5
7710,2,1077,5
7843,NA,1126,17
7845,NA,1133,17
7842,NA,1115,17
7838,NA,1114,17
7835,NA,1094,17
7835,NA,1094,17
7740,NA,1139,18
7741,NA,1124,18
7744,NA,1105,18
7747,NA,1107,18
7752,NA,1114,18
7618,NA,1050,NA
7622,NA,1041,NA
7627,NA,1064,NA
7630,NA,1065,NA
7631,NA,1084,NA
7628,NA,1094,NA
7802,NA,1018,NA
7575,NA,1040,NA
7577,NA,1049,NA
7581,NA,1056,NA
7582,NA,1051,NA
7691,NA,948,NA
7690,NA,935,NA
7787,NA,878,4
7788,NA,869,4
7786,NA,866,4
7785,NA,868,4
7771,NA,989,5
7771,NA,989,5
7770,NA,978,5
7768,NA,967,5
7768,NA,961,5
7941,NA,869,NA
7941,NA,870,NA
7941,NA,859,NA
7941,NA,858,NA
7947,NA,873,NA
7947,NA,877,NA
7962,NA,909,8
7962,NA,919,8
7959,NA,919,8
7960,NA,925,8
7961,NA,932,8
7938,NA,904,13
7938,NA,908,13
7939,NA,910,13
7939,NA,901,13
7940,NA,892,13
7940,NA,880,13
7997,NA,927,3
7998,NA,920,3
7998,NA,927,3
7998,NA,940,3
7997,NA,940,3
7954,NA,986,NA
7951,NA,967,NA
7951,NA,962,NA
7950,NA,954,NA
7950,NA,962,NA
7952,NA,970,NA
8033,NA,958,5
8031,NA,961,5
7898,NA,915,NA
7895,NA,922,NA
7895,NA,968,NA
8049,6,960,NA
8048,5,974,NA
8047,5,965,NA
8047,5,960,NA
8046,5,958,NA
8047,5,955,NA
8011,7,1000,NA
8011,9,990,NA
8010,10,988,NA
8009,11,1009,NA
8010,11,1024,NA
8270,8,885,18
8269,7,871,18
8270,9,860,18
8272,10,874,18
8273,5,880,18
8272,3,900,18
8315,2,1105,NA
8312,1,1116,NA
8312,1,1108,NA
8313,2,1100,NA
8315,NA,1092,NA
8334,NA,1013,8
8335,NA,1018,8
8404,NA,1074,4
8404,NA,1053,4
8403,NA,1038,4
8406,NA,1038,4
8492,NA,988,9
8492,NA,981,9
8492,NA,970,9
8492,NA,961,9
8490,NA,928,9
8432,NA,867,5
8428,NA,853,5
8428,NA,849,5
8425,NA,850,5
8548,NA,875,NA
8547,NA,867,NA
8635,NA,859,NA
8635,NA,869,NA
8635,NA,863,NA
8637,NA,865,NA
8643,NA,867,NA
8582,NA,886,NA
8586,NA,895,NA
8586,NA,896,NA
8586,NA,904,NA
8588,NA,922,NA
8590,NA,921,NA
8519,NA,869,9
8522,NA,859,9
8526,NA,857,9
8525,NA,859,9
8526,NA,865,9
8560,NA,846,12
8560,NA,855,12
8561,NA,852,10
8559,NA,840,10
8559,NA,822,10
8557,NA,816,10
8489,NA,780,25
8482,NA,767,25
8482,NA,780,25
7959,NA,772,18
7959,NA,763,18
8010,NA,739,10
8011,NA,750,10
8013,NA,746,10
6413,NA,745,14
6415,NA,755,14
6413,NA,750,14
6335,NA,770,21
6336,NA,752,21
6336,NA,768,21
6336,NA,774,21
6336,NA,746,21
7637,NA,715,15
7637,NA,712,15
7637,NA,710,15
7637,NA,724,15
7637,NA,724,15
7637,NA,719,15
7701,NA,702,17
7701,NA,715,17
7701,NA,713,17
7706,NA,718,17
7706,NA,717,17
7706,NA,718,17
7764,NA,727,30
7619,NA,783,35
7620,NA,772,35
7620,NA,775,35
7619,NA,769,35
7566,NA,664,33
7565,NA,673,33
7565,NA,676,33
7565,NA,677,32
7563,NA,692,32
7561,NA,686,32
7657,NA,757,11
7657,NA,763,11
7657,NA,769,11
7636,NA,767,10
7636,NA,779,10
7590,NA,783,14
7590,NA,774,14
7590,NA,791,14
7591,NA,792,14
7594,NA,778,14
7595,NA,767,11
7661,NA,891,26
7660,NA,891,26
7661,NA,878,26
7658,NA,885,26
7661,NA,886,26
7800,NA,877,40
7799,NA,876,40
7800,NA,876,40
7800,NA,854,40
7799,NA,836,40
7799,1,835,40
7716,NA,809,26
7714,NA,808,26
7714,1,801,26
7712,1,802,26
7711,1,799,26
7491,1,867,54
7458,4,855,48
7455,3,861,48
7422,2,971,47
7419,5,965,47
7422,7,990,46
7472,6,1041,39
7467,6,1047,39
7461,9,1044,39
7470,6,1033,39
7475,7,1014,39
7559,10,1082,25
7551,10,1078,25
7546,11,1061,25
7549,10,1076,25
7552,8,1073,25
7641,7,1008,31
7526,6,979,39
7528,5,981,39
7531,3,980,39
7529,3,975,39
7525,1,1004,39
7409,1,1018,61
7409,1,1026,62
7408,2,1024,64
7409,1,1033,62
7408,1,1042,61
7407,1,1043,61
7364,2,944,27
7444,6,994,36
7444,6,989,36
7442,6,967,36
7439,7,961,36
7495,4,942,41
7497,5,927,41
7496,6,936,41
7498,7,937,41
7497,7,955,41
7497,8,945,41
7552,7,981,41
7553,7,981,41
7551,7,995,41
7337,3,973,41
7336,4,975,41
7275,6,983,31
7280,5,974,31
7281,5,973,31
7278,5,977,31
7278,6,983,31
7277,8,990,34
7321,5,867,52
7318,5,901,52
7320,3,917,52
7320,2,919,50
7317,1,926,50
7312,2,1024,43
7287,NA,994,36
7289,NA,1020,36
7290,NA,1010,36
7273,NA,1017,36
7276,NA,1022,36
7047,NA,1032,52
7041,NA,1005,52
7040,NA,1006,52
7040,NA,1004,52
7041,NA,994,52
7058,NA,1003,45
7061,NA,994,45
7066,NA,995,45
7072,NA,1038,55
7072,NA,1035,55
7071,NA,1038,56
7010,NA,909,73
7012,NA,914,73
7011,NA,918,73
7010,NA,915,73
7003,NA,909,73
6896,NA,915,71
6898,NA,903,71
6896,NA,907,71
6899,NA,890,71
6899,NA,880,71
7026,NA,914,99
7039,NA,902,71
7035,NA,910,69
7039,NA,916,69
7036,NA,921,69
7035,NA,927,69
7094,NA,996,99
7092,NA,992,99
7093,NA,991,99
7094,1,978,99
7098,NA,965,99
7100,NA,950,99
7203,1,934,51
7170,NA,876,54
7171,NA,870,54
7172,1,883,53
7174,NA,862,58
6954,NA,945,79
6955,NA,944,79
6958,NA,955,79
6957,NA,967,79
6956,NA,976,79
6958,NA,965,79
6960,NA,997,75
6955,NA,996,75
6953,NA,992,75
6952,NA,992,75
6935,NA,985,70
7061,NA,1009,46
7062,NA,1012,47
7061,NA,1006,47
7062,NA,996,47
7063,NA,983,47
7065,NA,989,47
6990,NA,1068,73
6991,NA,1079,73
6562,NA,1053,81
6561,NA,1055,81
6559,NA,1069,81
6626,NA,993,51
6530,NA,984,61
6532,NA,982,61
6527,NA,987,61
6526,NA,972,61
6528,NA,974,61
6440,NA,862,53
6442,NA,868,53
6437,NA,884,53
6446,NA,865,53
6444,NA,868,53
6378,NA,899,91
6381,NA,895,91
6383,NA,891,91
6298,NA,834,76
6297,NA,850,76
6300,NA,853,76
6212,NA,945,33
6213,NA,946,33
6214,NA,956,33
6217,NA,958,33
6221,NA,946,33
6210,NA,913,39
6213,NA,925,39
6213,NA,929,39
6214,NA,920,39
6213,NA,912,39
6101,NA,935,33
6074,NA,935,33
6071,NA,936,33
6072,NA,929,33
6072,NA,918,33
6072,NA,934,33
5987,NA,899,55
5989,NA,886,55
5989,NA,882,55
5991,NA,893,55
5990,NA,903,55
5987,NA,897,55
5952,NA,936,64
5796,NA,927,60
5797,NA,941,60
5799,NA,931,60
5798,NA,935,60
5670,NA,903,49
5674,NA,886,49
5676,NA,904,49
5679,NA,897,49
5681,NA,903,49
5678,NA,907,49
5772,NA,892,42
5767,NA,908,42
5769,NA,909,42
5773,NA,901,42
5711,NA,880,5
5678,NA,954,NA
5682,NA,947,NA
5680,NA,930,NA
5676,NA,932,NA
5674,NA,939,NA
5675,NA,924,NA
5680,NA,856,17
5684,NA,858,17
5681,NA,859,17
5675,NA,877,17
5675,NA,878,17
5676,NA,955,1
5704,NA,960,54
5700,NA,940,54
5702,NA,936,54
5697,NA,936,54
5693,NA,938,54
5671,NA,958,68
5672,NA,958,68
5672,NA,939,69
5673,NA,935,69
5674,NA,926,69
5559,NA,932,50
5562,NA,933,50
5562,NA,936,50
5518,NA,977,29
5522,NA,985,29
5523,NA,985,29
5505,NA,893,29
5503,NA,890,29
5508,NA,869,29
5509,NA,866,29
5508,NA,866,29
5453,NA,860,26
5450,NA,858,26
5448,NA,868,26
5449,NA,848,26
5452,NA,845,26
5635,NA,856,70
5588,NA,870,105
5590,NA,859,105
5591,NA,847,107
5590,NA,835,107
5592,NA,844,107
5594,NA,845,107
5506,NA,803,70
5503,NA,800,70
5503,NA,811,70
5500,NA,827,70
5503,NA,837,70
5698,NA,779,62
5700,NA,781,62
5683,NA,832,57
5684,NA,811,57
5680,NA,798,57
5680,NA,787,58
5772,NA,824,95
5773,NA,822,95
5770,NA,824,95
4833,NA,836,95
4833,NA,850,95
4931,NA,892,92
4932,NA,901,92
4928,NA,898,92
4928,NA,880,92
4904,NA,704,83
4901,NA,700,83
4842,NA,645,56
4846,NA,642,59
4846,NA,646,60
4846,NA,649,60
4848,NA,637,60
4742,NA,606,76
4741,NA,600,76
4746,NA,603,76
4744,NA,610,76
4742,NA,609,76
4739,3,609,76
4333,2,626,63
4332,3,623,63
4331,2,630,63
4333,3,628,63
4334,3,628,63
4406,2,614,44
4404,2,628,44
4402,3,620,44
4401,3,624,44
4399,4,635,44
4393,7,636,44
4382,2,689,49
4384,3,689,49
4616,4,637,36
4617,4,631,36
4618,2,635,36
4492,3,713,61
4496,3,694,61
4494,3,703,61
4494,2,710,61
4489,3,706,61
4490,2,691,61
4411,3,708,50
4411,4,687,50
4410,3,685,50
4411,4,692,50
4308,3,698,69
4306,NA,663,90
4306,NA,664,90
4306,NA,667,91
4306,NA,679,91
4305,1,667,91
4306,1,664,91
4217,NA,724,67
4220,NA,717,67
4223,NA,729,67
4225,NA,727,67
4228,NA,742,67
4317,NA,720,62
4319,NA,724,62
4422,NA,819,55
4423,NA,816,55
4423,NA,804,55
4422,NA,802,55
4263,NA,797,38
4261,NA,800,38
4263,NA,801,38
4267,NA,795,38
4265,1,774,38
4227,NA,787,83
4223,NA,774,84
4223,NA,783,84
4222,NA,790,84
4346,NA,770,54
4349,NA,779,54
4292,NA,722,69
4285,NA,719,69
4283,NA,732,69
4292,NA,745,69
4291,NA,736,69
4349,NA,737,67
4348,NA,739,67
4350,NA,739,67
4346,NA,740,67
4347,NA,730,67
4345,NA,718,67
4108,NA,798,53
4111,NA,799,53
4107,NA,805,53
4106,NA,808,53
4107,NA,814,53
4089,NA,695,50
4084,NA,693,50
4081,NA,710,50
4081,NA,701,50
4077,NA,703,50
4077,NA,699,50
4048,NA,772,70
4050,NA,760,70
3986,NA,754,61
3988,NA,758,61
3984,NA,765,61
4043,NA,823,82
4039,NA,815,82
4039,NA,828,82
4041,NA,825,82
4040,NA,813,82
4041,NA,809,82
3863,NA,756,33
3862,NA,751,33
3861,NA,765,33
3856,NA,744,33
3855,NA,737,33
4024,NA,785,84
4025,NA,788,84
4027,NA,779,84
4028,NA,767,84
4030,NA,767,84
3153,NA,742,84
3186,NA,749,94
3188,NA,757,94
3188,NA,750,94
3189,NA,746,95
3186,NA,757,95
3061,NA,744,74
3060,NA,750,74
3104,NA,771,69
3104,NA,779,69
3103,NA,775,69
3102,NA,776,69
3187,NA,717,76
3188,NA,731,76
3188,NA,730,76
3185,NA,729,76
3184,NA,715,76
3130,NA,821,77
3133,NA,821,77
3133,NA,808,77
3136,NA,798,77
3270,NA,792,86
3266,NA,800,86
3234,NA,852,49
3236,NA,847,49
3239,NA,858,49
3239,NA,873,49
3239,1,878,49
3250,NA,869,67
3251,NA,890,67
3251,NA,892,67
3251,NA,924,67
3251,NA,917,67
3249,NA,899,67
3112,NA,861,66
3113,2,860,66
3112,1,865,66
3113,2,861,66
3114,4,868,66
3055,NA,846,61
3053,NA,843,61
3055,NA,869,61
3056,NA,842,61
3057,NA,849,61
3057,NA,849,61
3129,NA,880,71
3132,NA,884,71
3133,NA,894,71
3198,NA,979,75
3198,NA,983,75
3221,NA,929,51
3220,NA,926,51
3220,NA,940,51
3219,NA,941,51
3220,NA,969,51
3223,NA,968,51
3257,NA,897,96
3255,NA,901,96
3256,NA,888,96
3238,NA,899,96
3238,NA,894,96
2722,NA,992,109
2724,NA,1007,109
2723,NA,1040,109
2726,NA,1043,109
2726,NA,1017,109
2724,NA,1019,109
2746,NA,985,68
2745,NA,967,68
2740,NA,969,68
2738,NA,968,68
2737,NA,968,68
2692,NA,952,71
2694,NA,960,71
2841,NA,966,82
2837,NA,970,82
2839,NA,952,82
2840,NA,954,82
2780,NA,962,90
2778,NA,955,90
2780,NA,951,90
2780,NA,957,90
2780,NA,932,90
2764,NA,1013,71
2763,NA,1026,71
2763,NA,1021,72
2759,NA,1017,72
2878,NA,980,78
2880,NA,975,80
2817,NA,972,74
2818,NA,976,74
2820,NA,980,74
2822,NA,987,74
2820,NA,979,74
2813,NA,1040,120
2815,NA,1038,120
2815,NA,1038,120
2814,NA,1022,120
2811,NA,1021,120
2808,NA,1003,120
2972,NA,967,117
2971,NA,959,117
2973,NA,954,117
2974,NA,957,117
2975,NA,954,117
3046,NA,959,76
3048,NA,968,76
3050,NA,978,76
3047,NA,986,75
3044,NA,994,75
3050,NA,996,75
3036,NA,1046,68
3030,NA,1051,68
3028,NA,1054,68
2993,NA,1025,62
2994,NA,1038,62
2994,NA,1031,62
2949,NA,982,70
2951,NA,998,70
2945,NA,982,70
2942,NA,981,65
2939,NA,990,65
2989,NA,1056,96
2988,NA,1050,96
2990,NA,1035,96
2992,NA,1042,96
2993,NA,1052,96
2854,NA,1034,82
2929,NA,1020,76
2930,NA,1020,76
2935,NA,1018,76
2935,1,1028,76
2936,2,1015,76
2950,4,1040,100
2949,3,1048,100
2948,3,1038,100
2947,4,1039,100
2945,1,1035,100
2947,2,1038,100
2900,1,1072,68
2811,1,1093,95
2810,2,1088,95
2811,3,1096,95
2810,3,1102,95
2759,3,1055,87
2758,4,1054,87
2760,4,1056,87
2762,4,1066,87
2764,5,1063,87
2764,4,1064,87
2728,2,1081,88
2725,2,1086,88
2721,2,1087,88
2757,2,985,90
2758,1,990,90
2774,1,922,94
2779,1,922,93
2782,1,920,93
2781,3,911,93
2783,4,918,93
2786,5,925,93
2701,5,989,96
2700,5,983,96
2698,5,988,96
2702,5,977,96
2703,4,981,96
2634,7,986,88
2634,8,983,88
2633,9,980,88
2633,9,973,88
2631,11,988,88
2631,13,979,88
2573,4,979,109
2572,4,964,109
2578,4,961,109
2580,3,963,109
1841,1,991,105
1860,1,1036,73
1857,1,1017,73
1860,2,1004,73
2060,2,1025,69
2056,3,1029,69
2055,2,1014,69
2007,NA,1018,56
2011,NA,1014,56
2009,NA,1013,56
2002,NA,1022,56
2004,NA,1018,56
2077,NA,942,50
2077,NA,932,50
2079,NA,918,50
2082,NA,908,50
2082,NA,895,50
2120,NA,851,75
2198,NA,862,43
2197,NA,866,43
2198,NA,858,43
2198,NA,866,43
2197,NA,860,43
2114,NA,825,56
2112,NA,832,56
2113,NA,844,56
2111,NA,843,56
2114,NA,847,56
2112,NA,854,55
2070,NA,763,45
2082,NA,780,67
2086,NA,798,67
2085,NA,789,67
2085,NA,799,67
2172,NA,808,65
2173,NA,803,65
2173,NA,803,65
2173,NA,821,65
2173,NA,820,65
2176,NA,814,65
2208,NA,849,95
2206,NA,836,99
2202,NA,824,98
2224,NA,851,87
2223,NA,847,87
2100,NA,814,78
2101,NA,838,78
2101,NA,847,78
2099,NA,875,78
2099,NA,912,78
2095,NA,918,78
2297,NA,989,57
2296,NA,999,57
2295,NA,1002,57
2293,NA,1024,57
2290,NA,1042,57
2115,NA,980,67
2153,NA,986,52
2142,NA,981,52
2143,NA,983,52
2143,NA,985,52
2141,NA,977,52
2118,NA,1048,91
2119,NA,1045,91
2119,NA,1026,91
2118,NA,1018,91
2118,NA,1007,91
2148,NA,1025,107
2157,NA,1022,107
2156,NA,1021,107
2119,NA,1040,57
