"X.1","X0","X2","X1"
1393,NA,7303,5
1394,NA,7305,5
1395,NA,7317,6
1469,NA,7356,6
1473,NA,7371,7
1477,NA,7386,8
1481,NA,7402,8
1485,NA,7401,8
1632,NA,7503,3
1635,NA,7523,3
1630,NA,7527,6
1621,NA,7530,7
1623,NA,7537,9
1629,NA,7546,9
1688,NA,7463,8
1688,NA,7456,9
1690,NA,7459,10
1690,NA,7455,8
1690,NA,7460,7
1731,NA,7523,7
1458,NA,7472,7
1466,NA,7477,7
1473,NA,7495,6
1476,NA,7494,7
1480,NA,7490,7
1585,NA,7549,13
1589,NA,7548,13
1594,NA,7567,14
1596,NA,7578,15
1700,NA,7486,16
1562,NA,7357,12
1572,NA,7364,12
1385,NA,7336,12
1388,NA,7342,12
1392,NA,7335,12
1400,NA,7356,12
1411,NA,7391,13
1415,NA,7396,12
1417,NA,7402,12
1416,NA,7412,13
1417,NA,7409,14
1259,NA,7411,25
1259,NA,7411,27
1269,NA,7412,25
1272,NA,7430,24
1748,NA,7436,9
1744,NA,7435,9
1915,NA,7268,3
1911,NA,7270,2
1905,NA,7266,2
1911,NA,7268,1
1907,NA,7265,1
1914,NA,7233,9
1912,NA,7236,9
1911,NA,7238,9
1903,NA,7229,9
1895,NA,7217,10
1670,NA,7234,6
1752,NA,7377,10
1752,NA,7378,10
1747,NA,7377,10
1743,NA,7383,9
1747,NA,7385,9
1833,NA,7341,5
1829,NA,7350,5
1829,NA,7348,6
1820,NA,7348,8
1820,NA,7351,8
1816,NA,7360,7
2116,NA,7496,9
2113,NA,7504,9
2109,NA,7505,13
2104,NA,7513,12
2104,NA,7517,11
2107,NA,7525,10
2112,NA,7436,4
2112,NA,7445,3
2116,NA,7458,4
2121,NA,7464,7
2119,NA,7463,6
2022,NA,7379,6
2021,NA,7380,6
1884,NA,7382,7
1883,NA,7384,4
1885,NA,7388,5
1887,NA,7384,3
1990,NA,7390,7
1990,NA,7395,5
2048,NA,7300,NA
2049,NA,7302,NA
2050,NA,7308,NA
2113,NA,7296,NA
2115,NA,7301,NA
2112,NA,7311,NA
1991,NA,7320,NA
1991,NA,7315,NA
1989,NA,7324,NA
1794,NA,7307,4
1801,NA,7324,4
1799,NA,7344,4
1796,NA,7354,4
1792,NA,7364,4
1699,NA,7457,4
1700,NA,7458,4
1702,NA,7458,4
1698,NA,7449,4
2018,NA,7464,4
2014,NA,7468,4
1920,NA,7658,9
1918,NA,7669,9
1918,NA,7665,9
1917,NA,7655,9
1921,NA,7657,9
1970,5,7649,NA
1969,5,7649,NA
1970,5,7641,NA
1968,5,7640,NA
1968,5,7637,NA
1626,NA,7609,NA
1671,NA,7715,NA
1671,NA,7714,NA
1672,NA,7705,NA
1676,NA,7717,NA
1678,NA,7711,NA
1674,NA,7814,NA
1671,NA,7806,NA
1671,NA,7804,NA
1674,NA,7799,NA
1673,NA,7799,NA
1669,NA,7799,NA
1883,NA,7937,NA
1880,NA,7956,2
1879,NA,7951,3
1877,NA,7944,4
1874,NA,7937,3
1909,NA,7933,3
1905,NA,7927,1
1903,NA,7929,NA
1902,NA,7931,NA
1897,NA,7926,NA
1897,NA,7922,NA
1870,NA,7882,NA
1870,NA,7893,NA
1962,NA,7869,NA
1961,NA,7871,NA
1961,NA,7868,NA
1912,NA,8040,NA
1906,NA,8037,NA
1899,NA,8034,NA
1896,NA,8032,NA
1896,NA,8032,NA
1899,NA,8034,NA
1842,NA,8014,NA
1842,NA,8007,NA
1835,NA,8002,NA
2049,NA,8233,NA
2046,NA,8229,NA
2122,4,8187,9
2128,4,8178,9
2125,4,8167,9
2127,4,8170,9
2124,4,8171,9
2119,4,8176,9
2047,NA,8208,5
2046,NA,8210,5
2053,NA,8213,5
2050,NA,8212,5
2264,NA,8220,4
2234,NA,8355,NA
2237,NA,8349,NA
2244,NA,8347,NA
2248,NA,8344,NA
2252,NA,8355,NA
2253,NA,8360,NA
2226,5,8426,1
2231,5,8424,1
2230,5,8427,1
2227,5,8419,1
2225,5,8418,NA
2241,NA,8534,1
1958,NA,8479,NA
1960,NA,8467,1
1960,NA,8469,1
1960,NA,8453,1
1961,NA,8441,NA
1994,5,8308,NA
1997,5,8294,NA
1999,5,8292,NA
2001,5,8290,NA
2003,5,8296,NA
1916,NA,8343,NA
1916,NA,8345,NA
1881,NA,8130,NA
1879,NA,8121,1
1876,NA,8118,NA
1875,NA,8116,NA
1937,NA,8242,NA
1938,NA,8241,NA
1940,NA,8251,NA
1938,NA,8262,NA
1934,NA,8263,NA
2053,NA,8232,NA
2049,NA,8232,NA
2052,NA,8233,NA
2323,NA,8363,NA
2388,NA,8243,NA
2390,NA,8243,NA
2447,NA,8369,16
2444,NA,8366,16
2448,NA,8360,15
2455,NA,8348,12
2453,NA,8340,11
2429,NA,8329,12
2424,NA,8342,12
2415,NA,8340,12
2413,NA,8335,16
2338,NA,8241,14
2338,NA,8242,12
2482,NA,8396,10
2486,NA,8403,11
2487,NA,8398,12
2484,NA,8409,12
2488,NA,8410,14
2526,NA,8485,9
2524,NA,8488,10
2525,NA,8493,9
2527,NA,8519,9
2526,NA,8536,11
2665,NA,8584,11
2651,NA,8546,10
2659,NA,8547,13
2664,NA,8550,12
2669,NA,8550,14
2669,NA,8546,13
2596,NA,8542,16
2596,NA,8545,17
2591,NA,8544,20
2595,NA,8547,17
2595,NA,8545,19
2597,NA,8544,19
2585,NA,8458,18
2526,NA,8483,19
2526,NA,8481,23
2525,NA,8480,17
2525,NA,8485,15
2651,NA,8353,14
2660,NA,8354,13
2663,NA,8356,14
2663,NA,8358,15
2663,NA,8357,14
2661,NA,8359,13
2672,NA,8338,9
2662,NA,8335,9
2706,NA,8213,10
2702,NA,8215,11
2702,NA,8215,11
2447,NA,8211,15
2448,NA,8213,15
2448,NA,8216,15
2454,NA,8221,16
2457,NA,8230,13
2457,NA,8239,16
2586,NA,8327,15
2477,NA,8460,17
2477,NA,8453,18
2391,NA,8500,22
2395,NA,8499,24
2373,NA,8504,34
2376,NA,8504,32
2375,NA,8504,30
2378,NA,8501,29
2379,NA,8501,29
2377,NA,8497,30
2185,NA,8548,7
2196,NA,8540,5
2193,NA,8538,5
2199,NA,8536,6
2278,NA,8544,6
2134,NA,8453,18
2139,NA,8456,18
2138,NA,8449,18
2137,NA,8460,15
2136,NA,8463,15
2131,NA,8463,17
2149,NA,8380,30
2144,NA,8381,28
2143,NA,8384,24
2138,NA,8388,25
2143,NA,8395,19
2194,NA,8324,8
2194,NA,8322,3
2190,NA,8323,3
2194,NA,8323,1
2189,NA,8318,1
2189,NA,8313,6
2133,NA,8182,23
2134,NA,8186,25
2140,NA,8194,26
2143,NA,8196,27
2146,NA,8200,35
2186,NA,8140,44
2189,NA,8155,48
1735,NA,8668,60
1738,NA,8672,59
1743,NA,8672,58
1743,NA,8670,53
1755,NA,8517,38
1756,NA,8516,39
1761,NA,8511,37
1762,NA,8513,39
1764,NA,8511,39
1756,NA,8504,38
1756,NA,8495,38
1755,NA,8489,40
2275,NA,8005,32
2276,NA,8009,34
2272,NA,8014,36
2353,NA,7894,29
2354,NA,7896,36
2351,NA,7898,37
2349,NA,7899,39
2348,NA,7901,42
2346,NA,7869,48
2305,NA,7759,61
2305,NA,7751,62
2302,NA,7750,61
2204,NA,7832,61
2204,NA,7826,62
2262,NA,7767,54
2261,NA,7758,52
2261,NA,7752,52
2262,NA,7744,52
2260,NA,7739,48
2256,NA,7737,44
2312,NA,7708,46
2313,NA,7710,44
2311,NA,7710,40
2306,NA,7707,40
2287,NA,7619,33
2264,NA,7718,41
2261,NA,7719,40
2259,NA,7721,41
2261,NA,7726,44
2258,NA,7738,41
2256,NA,7741,43
2246,NA,7687,42
2249,NA,7683,42
2248,NA,7688,42
2246,NA,7686,42
2241,NA,7686,45
2033,NA,8038,32
2039,NA,8035,33
2037,NA,8038,38
2038,NA,8038,38
2035,NA,8041,29
2033,NA,8040,22
2043,NA,7954,31
2039,NA,7956,33
2036,NA,7959,32
2033,NA,7954,30
2032,NA,7958,30
2151,NA,8068,8
2507,NA,7496,12
2507,NA,7495,9
2505,NA,7494,6
2502,NA,7490,6
2500,NA,7492,5
2411,NA,7317,4
2412,NA,7324,3
2409,NA,7330,3
2406,NA,7331,4
2406,NA,7327,4
2449,NA,7319,7
2451,NA,7316,9
2549,NA,7272,3
2551,NA,7273,3
2548,NA,7267,4
2549,NA,7265,4
2622,NA,7238,13
2621,NA,7241,15
2549,NA,7322,20
2546,NA,7325,20
2541,NA,7329,21
2562,NA,7453,6
2563,NA,7447,11
2561,NA,7441,12
2560,NA,7440,15
2502,NA,7481,12
2496,NA,7478,13
2581,NA,7427,9
2576,NA,7424,9
2572,NA,7423,9
2567,NA,7422,10
2566,NA,7431,10
2462,NA,7553,10
2460,NA,7554,11
2461,NA,7560,9
2461,NA,7557,11
2457,NA,7561,9
2569,NA,7551,10
2493,NA,7581,19
2498,NA,7584,18
2498,NA,7584,15
2504,NA,7586,15
2504,NA,7588,21
2594,NA,7927,15
2589,NA,7927,17
2584,NA,7924,20
2579,NA,7918,20
2572,NA,7918,19
2570,NA,7921,16
2488,NA,8032,9
2484,NA,8030,8
2479,NA,8034,7
2474,NA,8034,6
2472,NA,8033,6
2573,NA,8070,2
2573,NA,8075,1
2575,NA,8080,1
2580,NA,8087,1
2581,NA,8094,1
2581,NA,8096,2
2528,NA,7849,9
2421,NA,7836,14
2425,NA,7836,14
2427,NA,7833,14
2420,NA,7830,14
2240,NA,7869,12
2238,NA,7871,10
2237,NA,7875,8
2236,NA,7877,7
2239,NA,7881,6
2244,NA,7881,5
2229,NA,7758,7
2220,NA,7759,7
2331,NA,7771,8
2342,NA,7770,3
2348,NA,7771,6
2367,NA,7737,5
2436,NA,7712,4
2440,NA,7717,7
2441,NA,7720,6
2443,NA,7722,5
2440,NA,7717,1
2451,NA,7505,13
2449,NA,7506,12
2449,NA,7506,8
2509,NA,7535,6
2507,NA,7536,8
2494,NA,7637,10
2496,NA,7634,9
2496,NA,7637,10
2497,NA,7636,11
2504,NA,7634,20
2503,NA,7637,22
2496,NA,7744,22
2506,NA,7749,24
2506,NA,7751,26
2504,NA,7747,30
2477,NA,7613,29
2545,NA,7630,18
2547,NA,7629,18
2541,NA,7630,21
2537,NA,7624,26
2537,NA,7619,29
2539,NA,7617,30
2368,NA,7641,33
2366,NA,7638,30
2368,NA,7637,29
2359,NA,7641,26
2354,NA,7643,27
2581,NA,7506,10
2579,NA,7507,9
2579,NA,7507,8
2577,NA,7504,7
2579,NA,7504,5
2580,NA,7504,3
2512,NA,7587,5
2514,NA,7592,4
2517,NA,7592,6
2518,NA,7593,4
2513,NA,7592,4
2575,NA,7772,11
2585,NA,7824,13
2579,NA,7830,14
2583,NA,7829,13
2586,NA,7829,13
2590,NA,7825,15
2609,NA,7817,12
2596,NA,7822,13
2586,NA,7820,12
2595,NA,7822,9
2595,NA,7822,8
2513,NA,7888,13
2513,NA,7885,14
2599,NA,7930,23
2594,NA,7931,21
2509,NA,8072,17
2504,NA,8073,14
2543,NA,8052,8
2541,NA,8056,7
2540,NA,8057,5
2527,NA,8055,4
2526,NA,8056,3
2386,NA,8091,40
2383,NA,8085,40
2373,NA,8085,40
2366,NA,8093,40
2401,NA,8086,23
2396,NA,8081,24
2357,NA,8041,38
2355,NA,8035,37
2352,NA,8037,37
2353,NA,8047,38
2353,NA,8048,38
2418,NA,8266,13
2426,NA,8279,14
2421,NA,8283,14
2424,NA,8289,16
2427,NA,8295,17
2493,NA,8213,24
2549,NA,8429,22
2549,NA,8424,23
2542,NA,8419,23
2541,NA,8413,27
2545,NA,8414,27
2419,NA,8314,14
2419,NA,8307,16
2418,NA,8315,18
2420,NA,8319,19
2420,NA,8321,18
2414,NA,8325,15
2508,NA,8327,34
2505,NA,8326,35
2505,NA,8329,37
2499,NA,8340,36
2499,NA,8346,36
2441,NA,8413,32
2441,NA,8416,30
2444,NA,8412,24
2437,NA,8407,25
2439,NA,8402,21
2439,NA,8403,20
2361,NA,8314,46
2418,NA,8313,55
2415,NA,8314,56
2409,NA,8320,55
2403,NA,8323,54
2359,NA,8217,66
2359,NA,8214,70
2354,NA,8223,75
2352,NA,8229,76
2352,NA,8238,85
2349,NA,8243,86
2392,NA,8239,82
2393,NA,8243,80
2566,NA,8104,68
2566,NA,8106,64
2566,NA,8107,62
2692,NA,8101,49
2691,NA,8092,48
2692,NA,8093,45
2693,NA,8101,43
2695,NA,8120,42
2691,NA,8116,44
2587,NA,8276,33
2594,NA,8276,31
2592,NA,8273,32
2579,NA,8261,32
2578,NA,8259,32
2577,NA,8256,29
2665,NA,8161,42
2666,NA,8159,40
2665,NA,8154,42
2664,NA,8164,37
2667,NA,8160,39
2467,NA,8107,44
2466,NA,8117,45
2468,NA,8146,42
2469,NA,8146,39
2416,NA,8148,56
2417,NA,8169,57
2495,NA,8331,69
2495,NA,8323,70
2492,NA,8322,71
2491,NA,8328,70
2492,NA,8329,75
2563,NA,8424,95
2564,NA,8426,96
2567,NA,8425,95
2566,NA,8427,102
2570,NA,8419,96
2633,NA,8370,40
2666,2,8305,37
2667,2,8291,35
2670,3,8279,38
2670,3,8272,39
2667,3,8265,37
2475,5,8329,44
2473,5,8322,45
2474,5,8316,50
2476,5,8313,45
2472,5,8315,41
2471,5,8316,40
2468,NA,8442,55
2466,NA,8440,58
2463,NA,8439,58
2461,NA,8438,61
2464,NA,8437,59
2579,NA,8480,64
2581,NA,8479,60
2575,NA,8475,60
2574,NA,8475,61
2567,NA,8477,63
2693,NA,8390,61
2566,NA,8291,47
2600,NA,8336,38
2598,NA,8335,37
2602,NA,8339,37
2605,NA,8340,39
2636,NA,8255,55
2639,NA,8260,55
2638,NA,8273,55
2635,NA,8279,54
2632,NA,8284,51
2624,NA,8287,39
2603,NA,8490,11
2596,NA,8492,13
2628,NA,8473,22
2625,NA,8470,22
2627,NA,8467,19
2619,NA,8439,32
2622,NA,8440,32
2625,NA,8420,30
2622,NA,8410,30
2626,NA,8410,30
2623,NA,8408,29
2599,NA,8600,22
2602,NA,8595,22
2604,NA,8591,20
2623,NA,8639,34
2632,NA,8638,33
2657,NA,8689,33
2662,NA,8690,34
2663,NA,8690,33
2662,NA,8682,33
2657,NA,8665,34
2659,NA,8655,34
2711,NA,8609,6
2712,NA,8604,8
2700,NA,8592,6
2693,NA,8585,8
2791,NA,8579,7
2774,NA,8488,11
2777,NA,8496,12
2777,NA,8497,11
2777,NA,8501,14
2777,NA,8498,13
2771,NA,8501,12
2818,NA,8541,28
2820,NA,8546,29
2821,NA,8551,28
2820,NA,8550,28
2819,NA,8548,25
2770,NA,8511,23
2768,NA,8504,24
2761,NA,8502,26
2758,NA,8499,26
2758,NA,8502,27
2758,NA,8503,28
2797,NA,8617,16
2800,NA,8618,17
2799,NA,8622,19
2688,NA,8804,29
2692,NA,8802,29
2768,NA,8711,35
2799,NA,8678,33
2800,NA,8681,32
2794,NA,8685,31
2792,NA,8687,29
2785,NA,8684,28
2841,NA,8666,11
2847,NA,8670,13
2852,NA,8672,15
2851,NA,8676,9
2860,NA,8681,9
2969,NA,8549,NA
2982,NA,8555,NA
2915,NA,8503,NA
2923,NA,8490,NA
2927,NA,8483,NA
2930,NA,8482,NA
2931,NA,8564,8
2926,NA,8566,11
2925,NA,8566,13
2928,NA,8575,14
2929,NA,8575,14
2950,NA,8466,13
2948,NA,8471,13
2942,NA,8473,15
2775,NA,8507,11
2777,NA,8509,11
2785,NA,8502,9
2746,NA,8421,16
2749,NA,8420,18
2749,NA,8425,16
2752,NA,8424,13
2751,NA,8419,7
2746,NA,8432,4
2745,NA,8421,1
2751,NA,8411,2
2751,NA,8410,5
2932,NA,8417,9
2931,NA,8415,10
2870,NA,8433,14
2874,NA,8438,10
2877,NA,8442,9
2876,NA,8446,7
2880,NA,8455,6
2975,NA,8170,15
2973,NA,8180,14
2978,NA,8182,16
2976,NA,8178,13
2972,NA,8178,12
2928,NA,8120,20
2943,NA,8297,32
2951,NA,8299,32
2961,NA,8298,27
2961,NA,8298,26
2967,NA,8300,26
2915,NA,8418,20
2956,NA,8367,22
2957,NA,8368,26
2954,NA,8363,31
2947,NA,8362,32
2953,NA,8361,31
2920,NA,8091,26
2918,NA,8091,26
2917,NA,8068,26
2915,NA,8062,28
2912,NA,8061,31
2940,NA,8057,33
2939,NA,8067,39
2937,NA,8065,39
2929,NA,8075,37
2928,NA,8078,35
2930,NA,8086,30
2900,NA,8117,23
1680,NA,8445,19
1687,NA,8446,16
1686,NA,8442,13
1688,NA,8441,7
1583,NA,8335,23
1588,NA,8342,17
1596,NA,8339,17
1601,NA,8341,17
1604,NA,8346,17
1609,NA,8339,17
1503,NA,8213,32
2637,NA,7843,11
2638,NA,7845,10
2636,NA,7843,11
2636,NA,7844,11
2494,NA,7909,13
2495,NA,7914,14
2479,NA,7915,14
2481,NA,7917,14
2475,NA,7920,14
2475,NA,7921,13
2562,NA,7997,15
2561,NA,7998,13
2723,NA,7966,23
2726,NA,7958,21
2711,NA,7958,19
2773,NA,7854,33
2784,NA,7856,32
2792,NA,7854,33
2797,NA,7856,34
2794,NA,7858,32
2789,NA,7860,29
2595,NA,7882,37
2591,NA,7885,40
2587,NA,7883,39
2624,NA,7869,28
2624,NA,7866,23
2600,NA,7861,38
2598,NA,7866,32
2602,NA,7867,34
2612,NA,7866,29
2615,NA,7864,27
2272,NA,7968,29
2098,NA,8015,38
2096,NA,8015,35
2098,NA,8016,32
2104,NA,8017,31
2194,NA,8017,27
2309,NA,8179,47
2307,NA,8178,39
2307,NA,8177,33
2307,NA,8173,25
2304,NA,8170,23
2307,NA,8163,21
2166,NA,8269,20
2164,NA,8267,17
2163,NA,8270,17
2166,NA,8270,17
2175,NA,8265,17
2089,NA,7945,17
2086,NA,7944,17
2082,NA,7947,17
2087,NA,7948,17
2094,NA,7949,17
2099,NA,7951,17
1949,NA,7967,34
1948,NA,7964,34
1950,NA,7960,34
1949,NA,7959,35
1949,NA,7963,33
1946,NA,7965,33
1818,NA,7857,39
1813,NA,7857,39
1800,NA,7857,40
1794,NA,7859,42
1788,NA,7862,44
1798,NA,8075,52
1797,NA,8075,51
1794,NA,8075,51
1788,NA,8076,52
1783,NA,8077,53
1785,NA,8075,52
1764,NA,7928,48
1790,NA,7910,35
1789,NA,7912,34
1793,NA,7917,31
1798,NA,7916,28
1681,NA,7832,50
1675,NA,7833,51
1678,NA,7835,46
1676,NA,7839,43
1674,NA,7835,43
1671,NA,7831,40
1691,NA,7804,50
1681,NA,7806,48
1547,NA,7800,48
1546,NA,7797,49
1545,NA,7795,50
1454,NA,7829,44
1449,NA,7830,42
1449,NA,7832,44
1518,NA,7654,31
1519,NA,7650,26
1518,NA,7649,27
1559,NA,7596,39
1561,NA,7588,37
1559,NA,7583,38
1673,NA,7601,56
1679,NA,7597,58
1617,NA,7456,53
1616,NA,7454,55
1611,NA,7448,53
1604,NA,7447,52
1597,NA,7447,55
1600,NA,7445,50
1556,NA,7544,59
1553,NA,7545,59
1545,NA,7545,62
1540,NA,7547,63
1551,NA,7504,65
1543,NA,7601,49
1547,NA,7601,56
1551,NA,7602,62
1552,NA,7599,63
1556,NA,7597,62
1554,NA,7595,62
1460,NA,7395,66
1456,NA,7396,64
1454,NA,7394,60
1451,NA,7394,56
1383,NA,7400,52
1322,NA,7327,40
1321,NA,7327,38
1324,NA,7327,39
1326,NA,7325,39
1328,NA,7323,40
1328,NA,7319,40
1355,NA,7365,55
1354,NA,7366,56
1347,NA,7367,55
1347,NA,7368,54
1342,NA,7368,54
1405,NA,7246,36
1400,NA,7247,35
1398,NA,7253,36
1396,NA,7258,37
1396,NA,7254,35
1393,NA,7258,36
1409,NA,7282,62
1405,NA,7282,62
1409,NA,7281,62
1407,NA,7281,62
1406,NA,7284,62
1356,NA,7026,100
1326,NA,7016,100
1320,NA,7013,100
1310,NA,7011,100
1303,NA,7013,100
1296,NA,7014,100
1068,NA,7209,113
1067,NA,7208,112
1059,NA,7208,111
1056,NA,7210,109
1049,NA,7207,108
1067,NA,7089,135
1073,NA,7089,136
1085,NA,7105,137
1083,NA,7103,137
1085,NA,7103,137
1082,NA,7102,137
1072,NA,6759,136
1076,NA,6758,136
1071,NA,6759,138
1076,NA,6757,136
1074,NA,6756,137
1176,NA,6702,140
1167,NA,6702,140
1169,NA,6698,140
1153,NA,6675,144
1156,NA,6676,146
1162,NA,6676,147
1186,NA,6574,109
1184,NA,6577,109
1187,NA,6574,107
1190,NA,6577,106
1183,NA,6576,105
1177,NA,6450,134
1175,NA,6445,133
1177,NA,6442,132
1179,NA,6435,133
1135,NA,6449,129
1139,NA,6447,128
1090,NA,6355,142
1089,NA,6356,143
1082,NA,6354,142
1082,NA,6356,145
1081,NA,6354,144
1044,NA,6321,153
1042,NA,6320,153
1041,NA,6318,154
1047,NA,6323,154
1096,NA,6309,153
1096,NA,6312,152
1112,NA,6109,111
1107,NA,6110,111
1104,NA,6111,113
1105,NA,6110,113
1097,NA,6107,112
1203,NA,5973,116
1209,NA,5970,118
1215,NA,5968,119
1217,NA,5965,118
1214,NA,5965,117
1198,NA,5980,121
1198,NA,5923,121
1189,NA,5922,120
1183,NA,5922,120
1178,NA,5916,120
1191,NA,5859,102
1102,NA,5814,102
1105,NA,5814,102
1105,NA,5817,102
1098,NA,5818,104
1093,NA,5818,103
1088,NA,5815,105
1192,NA,5792,81
1198,NA,5790,81
1201,NA,5784,81
1200,NA,5781,81
1199,NA,5778,80
1228,NA,5891,76
1224,NA,5886,76
1222,NA,5885,76
1223,NA,5883,77
1225,NA,5883,77
1231,NA,5878,79
1203,NA,5871,86
1201,NA,5844,82
1201,NA,5846,82
1204,NA,5852,82
1202,NA,5851,80
1111,NA,5795,70
1116,NA,5795,71
1120,NA,5796,71
1121,NA,5797,71
1114,NA,5801,71
1112,NA,5800,70
1064,NA,5563,69
1062,NA,5565,73
1064,NA,5568,74
1062,NA,5571,74
1058,NA,5571,75
1097,NA,5447,37
1098,NA,5446,39
1095,NA,5447,37
1098,NA,5442,43
1104,NA,5444,42
1110,NA,5444,45
1209,NA,5428,56
1218,NA,5430,54
1262,NA,5460,50
1264,NA,5457,49
1262,NA,5456,50
1201,NA,5346,43
1204,NA,5346,34
1207,NA,5347,36
1203,NA,5353,42
1205,NA,5355,41
1210,NA,5361,37
1227,NA,5311,31
1227,NA,5312,32
1233,NA,5314,30
1202,NA,5318,25
1204,NA,5320,24
1176,NA,5140,47
1180,NA,5142,45
865,NA,5346,89
868,NA,5348,88
869,NA,5352,86
865,NA,5352,85
962,NA,5431,81
959,NA,5429,82
958,NA,5429,85
963,NA,5427,88
941,NA,5420,75
816,NA,5369,68
816,NA,5374,67
819,NA,5377,67
819,NA,5378,67
820,NA,5378,67
825,NA,5374,66
801,NA,5361,54
801,NA,5364,55
795,NA,5367,55
796,NA,5376,60
797,NA,5379,61
648,NA,5400,36
648,NA,5401,40
652,NA,5405,39
653,NA,5407,36
651,NA,5408,38
649,NA,5409,35
712,NA,5453,59
706,NA,5455,56
701,NA,5454,61
700,NA,5456,57
699,NA,5451,56
830,NA,5267,67
805,NA,5243,67
804,NA,5242,66
807,NA,5240,63
815,NA,5244,63
815,NA,5246,62
804,NA,5355,61
800,NA,5354,61
793,NA,5355,61
793,NA,5354,61
788,NA,5355,60
788,NA,5355,59
780,NA,5314,77
785,NA,5318,77
792,NA,5314,75
795,NA,5318,74
791,NA,5321,75
833,NA,5198,49
834,NA,5197,49
842,NA,5197,49
841,NA,5199,51
838,NA,5197,51
840,NA,5194,50
896,NA,5382,59
349,NA,6150,84
345,NA,6153,84
343,NA,6155,86
345,NA,6155,87
500,NA,5954,79
496,NA,5957,79
489,NA,5952,79
490,NA,5953,79
496,NA,5953,79
503,NA,5954,79
447,NA,6033,81
448,NA,6035,80
918,NA,5300,43
926,NA,5301,43
931,NA,5297,43
977,NA,5392,63
974,NA,5392,63
980,NA,5389,63
975,NA,5389,63
969,NA,5391,63
969,NA,5387,63
1013,NA,5488,43
1006,NA,5484,43
1039,NA,5497,47
1044,NA,5497,45
1039,NA,5494,44
965,NA,5535,62
981,NA,5538,62
973,NA,5538,62
965,NA,5545,62
963,NA,5546,62
958,NA,5550,62
911,NA,5431,53
922,NA,5424,53
938,NA,5422,53
890,NA,5438,53
902,NA,5437,53
848,NA,5688,38
850,NA,5688,38
857,NA,5689,38
857,NA,5691,38
855,NA,5686,38
848,NA,5684,38
844,NA,5547,36
842,NA,5542,36
828,NA,5543,36
811,NA,5550,36
846,NA,5551,40
808,5,5642,83
801,5,5644,83
795,5,5645,83
794,5,5644,83
796,5,5643,83
789,5,5646,83
699,4,5849,80
701,4,5845,81
694,4,5845,82
681,4,5842,85
674,4,5842,87
657,NA,5925,77
665,NA,5926,77
666,NA,5919,76
782,8,5608,60
784,8,5606,60
780,8,5600,60
819,9,5823,94
813,9,5822,94
809,9,5823,94
812,9,5821,95
813,9,5819,96
793,2,5817,54
796,3,5820,54
800,3,5817,54
800,3,5814,53
803,3,5811,55
808,4,5809,55
848,NA,5961,62
849,NA,5956,63
854,NA,5958,61
867,NA,5958,60
872,NA,5961,60
854,NA,5980,49
763,NA,5992,49
764,NA,5993,50
769,NA,5995,53
767,NA,5993,57
764,NA,5992,64
848,NA,6126,83
851,NA,6131,86
852,NA,6132,88
855,NA,6130,93
858,NA,6128,95
958,NA,5898,62
954,NA,5902,59
996,NA,5937,60
994,NA,5939,61
994,NA,5943,62
992,NA,5941,61
919,NA,6119,71
924,NA,6124,69
927,NA,6132,73
928,NA,6136,73
925,NA,6139,74
878,NA,6071,76
881,NA,6073,75
910,NA,6075,72
916,NA,6077,65
916,NA,6073,65
918,NA,6076,64
884,NA,6136,101
886,NA,6135,102
897,NA,6142,102
903,NA,6143,102
900,NA,6142,102
1066,NA,6137,148
1064,NA,6137,148
1065,NA,6136,148
1028,NA,6169,148
1024,NA,6171,148
1023,NA,6173,148
1055,NA,6247,106
782,NA,6794,139
793,NA,6793,137
802,NA,6790,136
808,NA,6786,133
772,NA,6719,128
777,NA,6721,131
787,NA,6722,134
792,NA,6723,134
863,NA,6725,130
867,NA,6723,127
814,NA,6733,213
812,NA,6733,213
809,NA,6733,211
807,NA,6732,212
811,NA,6737,211
815,NA,6817,208
806,NA,6818,209
812,NA,6815,208
813,NA,6816,209
769,NA,6789,209
773,NA,6787,209
755,NA,6934,231
751,NA,6933,233
744,NA,6933,232
746,NA,6931,234
741,NA,6930,235
797,NA,6922,189
798,NA,6924,186
799,NA,6925,185
789,NA,6925,183
791,NA,6924,182
780,NA,6910,200
830,NA,6773,215
839,NA,6774,215
824,NA,6779,215
819,NA,6781,214
817,NA,6781,215
807,NA,6777,226
808,NA,6777,226
823,NA,6779,224
835,NA,6779,221
831,NA,6781,220
818,NA,6788,220
888,NA,6760,261
885,NA,6762,264
879,NA,6764,267
881,NA,6765,265
881,NA,6762,266
920,NA,6648,276
923,NA,6648,275
926,NA,6650,276
929,NA,6647,278
955,NA,6644,280
961,NA,6642,278
956,NA,6551,299
961,NA,6550,299
965,NA,6555,297
964,NA,6557,293
1087,NA,6344,271
1108,NA,6208,259
1107,NA,6209,260
1116,NA,6210,258
1114,NA,6208,253
1126,NA,6209,249
1141,NA,6209,243
1108,NA,6160,277
1121,NA,6160,263
1120,NA,6160,263
1126,NA,6162,263
1127,NA,6162,266
1026,NA,6160,227
1034,NA,6161,227
1041,NA,6159,226
1046,NA,6161,226
1048,NA,6166,228
1046,NA,6168,231
977,NA,6114,265
985,NA,6112,266
983,NA,6098,245
991,NA,6099,246
991,NA,6098,244
998,NA,6078,300
1003,NA,6079,304
1000,NA,6083,303
998,NA,6084,305
997,NA,6087,308
1001,NA,6088,311
915,NA,5968,332
906,NA,5965,332
882,NA,5997,327
