"rgn_id","pressure","value","rgn_type","type_w_ant","rgn_ant_id","rgn_name"
69,"dem_nondest_lb",-5.61154918247062e-06,"eez","eez",69,"Latvia"
70,"dem_nondest_lb",-1.50933906828471e-06,"eez","eez",70,"Estonia"
71,"dem_nondest_lb",-0.000113297400258058,"eez","eez",71,"Bulgaria"
72,"dem_nondest_lb",0.000118794103336484,"eez","eez",72,"Romania"
73,"dem_nondest_lb",0.000769445677586073,"eez","eez",73,"Russia"
74,"dem_nondest_lb",6.49598616934657e-06,"eez","eez",74,"Georgia"
75,"dem_nondest_lb",0.000375813662407941,"eez","eez",75,"Ukraine"
76,"dem_nondest_lb",-0.00452226277997102,"eez","eez",76,"Turkey"
77,"dem_nondest_lb",-0.000283250019086507,"eez","eez",77,"Syria"
78,"dem_nondest_lb",-0.000174775559816022,"eez","eez",78,"Lebanon"
79,"dem_nondest_lb",8.75489589496345e-05,"eez","eez",79,"Israel"
80,"dem_nondest_lb",-0.000499320944467009,"eez","eez",80,"Greece"
81,"dem_nondest_lb",4.96101099340276e-05,"eez","eez",81,"Cyprus"
82,"dem_nondest_lb",-8.71865411589825e-05,"eez","eez",82,"Albania"
84,"dem_nondest_lb",6.61809554466829e-05,"eez","eez",84,"Algeria"
85,"dem_nondest_lb",-2.8694647266641e-07,"eez","eez",85,"Ascension"
86,"dem_nondest_lb",2.26193405191483e-06,"eez","eez",86,"Saint Helena"
88,"dem_nondest_lb",-1.76497754287323e-06,"eez","eez",88,"Tristan da Cunha"
89,"dem_nondest_lb",-2.60002302845248e-05,"eez","eez",89,"South Georgia and the South Sandwich Islands"
90,"dem_nondest_lb",-6.41104323198928e-06,"eez","eez",90,"Prince Edward Islands"
91,"dem_nondest_lb",7.42989173278645e-06,"eez","eez",91,"Crozet Islands"
92,"dem_nondest_lb",-1.06044054722739e-06,"eez","eez",92,"Amsterdam Island and Saint Paul Island"
93,"dem_nondest_lb",-0.00514175832254242,"eez","eez",93,"Kerguelen Islands"
94,"dem_nondest_lb",1.43560898946557e-05,"eez","eez",94,"Heard and McDonald Islands"
95,"dem_nondest_lb",0.00022880256172218,"eez","eez",95,"Falkland Islands"
96,"dem_nondest_lb",0.00689686281475864,"eez","eez",96,"Sierra Leone"
97,"dem_nondest_lb",0.000382933202692405,"eez","eez",97,"Liberia"
98,"dem_nondest_lb",0.00197655156061898,"eez","eez",98,"Togo"
99,"dem_nondest_lb",0.000325570721984084,"eez","eez",99,"Benin"
100,"dem_nondest_lb",0.0012315922867368,"eez","eez",100,"Republique du Congo"
101,"dem_nondest_lb",-0.000453530870197523,"eez","eez",101,"Namibia"
102,"dem_nondest_lb",0.000169019528383547,"eez","eez",102,"South Africa"
103,"dem_nondest_lb",4.00112963464839e-05,"eez","eez",103,"Sao Tome and Principe"
104,"dem_nondest_lb",-0.000208974355610889,"eez","eez",104,"Equatorial Guinea"
105,"dem_nondest_lb",0,"eez","eez",105,"Bouvet Island"
106,"dem_nondest_lb",-0.00534631167236345,"eez","eez",106,"Ghana"
107,"dem_nondest_lb",-7.20447267253478e-08,"eez","eez",107,"Clipperton Island"
108,"dem_nondest_lb",0,"eez","eez",108,"Bermuda"
110,"dem_nondest_lb",-1.01385876749545e-06,"eez","eez",110,"Bahamas"
111,"dem_nondest_lb",-0.000462165788595383,"eez","eez",111,"Turks and Caicos Islands"
112,"dem_nondest_lb",-2.74533088523259e-06,"eez","eez",112,"Cuba"
113,"dem_nondest_lb",2.20602510525987e-06,"eez","eez",113,"Cayman Islands"
114,"dem_nondest_lb",-2.66316276158647e-05,"eez","eez",114,"Haiti"
115,"dem_nondest_lb",0.000118427126681174,"eez","eez",115,"Dominican Republic"
116,"dem_nondest_lb",-3.90393115684359e-06,"eez","eez",116,"Puerto Rico and Virgin Islands of the United States"
117,"dem_nondest_lb",-4.23555623195747e-06,"eez","eez",117,"British Virgin Islands"
118,"dem_nondest_lb",0.00010099385751488,"eez","eez",118,"Anguilla"
119,"dem_nondest_lb",0.000105655114281219,"eez","eez",119,"Saint Kitts and Nevis"
120,"dem_nondest_lb",0.00110238287344969,"eez","eez",120,"Antigua and Barbuda"
121,"dem_nondest_lb",0.000302827852233059,"eez","eez",121,"Montserrat"
122,"dem_nondest_lb",5.47895241889546e-05,"eez","eez",122,"Saint Lucia"
123,"dem_nondest_lb",1.05462784842292e-06,"eez","eez",123,"Dominica"
124,"dem_nondest_lb",-1.5935366793648e-05,"eez","eez",124,"Barbados"
125,"dem_nondest_lb",1.51743585647577e-05,"eez","eez",125,"Grenada"
126,"dem_nondest_lb",-0.000101839163358075,"eez","eez",126,"Trinidad and Tobago"
127,"dem_nondest_lb",1.62026076285329e-05,"eez","eez",127,"Saint Vincent and the Grenadines"
129,"dem_nondest_lb",-7.66840868855609e-05,"eez","eez",129,"Panama"
130,"dem_nondest_lb",-1.17830869263477e-05,"eez","eez",130,"Costa Rica"
131,"dem_nondest_lb",-5.60820067801435e-08,"eez","eez",131,"Nicaragua"
132,"dem_nondest_lb",-2.38952055148509e-05,"eez","eez",132,"Colombia"
133,"dem_nondest_lb",-7.83807566059648e-06,"eez","eez",133,"Honduras"
134,"dem_nondest_lb",-0.000242603783806773,"eez","eez",134,"El Salvador"
135,"dem_nondest_lb",4.30062507059421e-05,"eez","eez",135,"Mexico"
136,"dem_nondest_lb",1.47354861345597e-05,"eez","eez",136,"Guatemala"
137,"dem_nondest_lb",4.27408339875074e-06,"eez","eez",137,"Ecuador"
138,"dem_nondest_lb",-3.62850365902984e-05,"eez","eez",138,"Peru"
139,"dem_nondest_lb",-0.000490785561858339,"eez","eez",139,"Venezuela"
140,"dem_nondest_lb",-3.88092928997281e-07,"eez","eez",140,"Guadeloupe and Martinique"
141,"dem_nondest_lb",0.00971056449465119,"eez","eez",141,"Faeroe Islands"
143,"dem_nondest_lb",-0.00241131880164146,"eez","eez",143,"Iceland"
144,"dem_nondest_lb",0.00045389336455803,"eez","eez",144,"Jan Mayen"
145,"dem_nondest_lb",-0.00127455819580045,"eez","eez",145,"Greenland"
146,"dem_nondest_lb",-4.76190552407682e-09,"eez","eez",146,"Pitcairn"
147,"dem_nondest_lb",8.06224901805359e-06,"eez","eez",147,"French Polynesia"
148,"dem_nondest_lb",-0.000178973748430181,"eez","eez",148,"Line Islands (Kiribati)"
149,"dem_nondest_lb",8.84888794241053e-05,"eez","eez",149,"Jarvis Island"
150,"dem_nondest_lb",-0.000106096199748459,"eez","eez",150,"Palmyra Atoll"
151,"dem_nondest_lb",-0.000160837444320649,"eez","eez",151,"American Samoa"
152,"dem_nondest_lb",-7.26374219206199e-05,"eez","eez",152,"Samoa"
153,"dem_nondest_lb",9.46347422559793e-07,"eez","eez",153,"Cook Islands"
154,"dem_nondest_lb",-5.34197135312305e-07,"eez","eez",154,"Niue"
155,"dem_nondest_lb",0.00015830851528184,"eez","eez",155,"Tonga"
156,"dem_nondest_lb",0,"eez","eez",156,"Tokelau"
157,"dem_nondest_lb",-5.80712268540524e-05,"eez","eez",157,"Phoenix Islands (Kiribati)"
158,"dem_nondest_lb",0,"eez","eez",158,"Howland Island and Baker Island"
159,"dem_nondest_lb",3.09036248197244e-05,"eez","eez",159,"Johnston Atoll"
161,"dem_nondest_lb",9.43874289225101e-05,"eez","eez",161,"Wallis and Futuna"
162,"dem_nondest_lb",-7.8018496216947e-05,"eez","eez",162,"New Zealand"
163,"dem_nondest_lb",7.30299958608777e-05,"eez","eez",163,"United States"
164,"dem_nondest_lb",0.000123683429872208,"eez","eez",164,"Belize"
166,"dem_nondest_lb",-3.07828806962594e-05,"eez","eez",166,"Jamaica"
167,"dem_nondest_lb",-3.52478941024428e-05,"eez","eez",167,"Guyana"
168,"dem_nondest_lb",5.06672814991869e-05,"eez","eez",168,"Suriname"
169,"dem_nondest_lb",5.52531339291425e-05,"eez","eez",169,"French Guiana"
171,"dem_nondest_lb",0.000332247639995886,"eez","eez",171,"Brazil"
172,"dem_nondest_lb",-0.000446293620325955,"eez","eez",172,"Argentina"
173,"dem_nondest_lb",-0.00016854057442909,"eez","eez",173,"Uruguay"
174,"dem_nondest_lb",-4.16220889405318e-06,"eez","eez",174,"Finland"
175,"dem_nondest_lb",-0.0123907418212808,"eez","eez",175,"Denmark"
176,"dem_nondest_lb",-0.00641584427099673,"eez","eez",176,"Germany"
177,"dem_nondest_lb",-0.00189889142559824,"eez","eez",177,"Netherlands"
178,"dem_nondest_lb",2.67502018147701e-06,"eez","eez",178,"Poland"
179,"dem_nondest_lb",-0.000200338215308355,"eez","eez",179,"France"
180,"dem_nondest_lb",-0.000365495450070999,"eez","eez",180,"United Kingdom"
181,"dem_nondest_lb",-4.70616346089211e-05,"eez","eez",181,"Ireland"
182,"dem_nondest_lb",0.000291723300847965,"eez","eez",182,"Spain"
183,"dem_nondest_lb",-0.000308008902487005,"eez","eez",183,"Portugal"
184,"dem_nondest_lb",-0.00249859453477104,"eez","eez",184,"Italy"
185,"dem_nondest_lb",-2.05376567133829e-05,"eez","eez",185,"Monaco"
186,"dem_nondest_lb",0.000649920613460654,"eez","eez",186,"Montenegro"
187,"dem_nondest_lb",-0.00751983367912529,"eez","eez",187,"Croatia"
188,"dem_nondest_lb",-0.0445770861773655,"eez","eez",188,"Slovenia"
189,"dem_nondest_lb",-9.78189775549499e-06,"eez","eez",189,"Lithuania"
190,"dem_nondest_lb",-0.000379491968057633,"eez","eez",190,"Qatar"
191,"dem_nondest_lb",0.000341214104540732,"eez","eez",191,"Iran"
192,"dem_nondest_lb",0.000344782800345833,"eez","eez",192,"Iraq"
193,"dem_nondest_lb",-0.000183732985113067,"eez","eez",193,"Guinea Bissau"
194,"dem_nondest_lb",-0.000696701334902766,"eez","eez",194,"Guinea"
195,"dem_nondest_lb",-0.00528423270120267,"eez","eez",195,"Ivory Coast"
196,"dem_nondest_lb",0.00152863816954234,"eez","eez",196,"Nigeria"
197,"dem_nondest_lb",0.000775906714078511,"eez","eez",197,"Cameroon"
198,"dem_nondest_lb",0.000124418518852605,"eez","eez",198,"Gabon"
199,"dem_nondest_lb",0.00867460242648056,"eez","eez",199,"Democratic Republic of the Congo"
200,"dem_nondest_lb",0.00424647389199712,"eez","eez",200,"Angola"
202,"dem_nondest_lb",-2.33495235372635e-05,"eez","eez",202,"Tanzania"
203,"dem_nondest_lb",0.000223752376372684,"eez","eez",203,"India"
204,"dem_nondest_lb",-0.00846672954627105,"eez","eez",204,"Bangladesh"
205,"dem_nondest_lb",0.0190370977616967,"eez","eez",205,"Myanmar"
206,"dem_nondest_lb",0.000713661601102964,"eez","eez",206,"Malaysia"
207,"dem_nondest_lb",-0.000267890019154394,"eez","eez",207,"Vietnam"
208,"dem_nondest_lb",-0.0100496170693489,"eez","eez",208,"Singapore"
209,"dem_nondest_lb",-0.00810974724623979,"eez","eez",209,"China"
210,"dem_nondest_lb",0.00223204545649403,"eez","eez",210,"Japan"
212,"dem_nondest_lb",-0.000586178938652231,"eez","eez",212,"Gilbert Islands (Kiribati)"
214,"dem_nondest_lb",5.82654267989407e-05,"eez","eez",214,"Egypt"
215,"dem_nondest_lb",9.50147032668123e-05,"eez","eez",215,"Jordan"
216,"dem_nondest_lb",0.000127544225435413,"eez","eez",216,"Indonesia"
218,"dem_nondest_lb",-7.16084002410715e-05,"eez","eez",218,"Canada"
219,"dem_nondest_lb",8.09026066003707e-05,"eez","eez",219,"Saint Pierre and Miquelon"
220,"dem_nondest_lb",-4.47527484485523e-05,"eez","eez",220,"Sint Maarten"
221,"dem_nondest_lb",5.49810725758853e-05,"eez","eez",221,"Northern Saint-Martin"
222,"dem_nondest_lb",2.69331493643379e-07,"eez","eez",222,"Sweden"
223,"dem_nondest_lb",0.00193585804538859,"eez","eez",223,"Norway"
224,"dem_nondest_lb",-0.0033120409243766,"eez","eez",224,"Chile"
227,"dem_nondest_lb",-0.00400724026345241,"eez","eez",227,"Jersey"
228,"dem_nondest_lb",-0.00468341811684911,"eez","eez",228,"Guernsey"
231,"dem_nondest_lb",2.37121414305997e-05,"eez","eez",231,"East Timor"
232,"dem_nondest_lb",-8.40952290507796e-05,"eez","eez",232,"Bosnia and Herzegovina"
237,"dem_nondest_lb",-6.45906481467381e-05,"eez","eez",237,"Oecussi Ambeno"
244,"dem_nondest_lb",-9.77709451863967e-05,"eez","eez",244,"Curacao"
245,"dem_nondest_lb",1.43914591218279e-05,"eez","eez",245,"Bonaire"
247,"dem_nondest_lb",-0.000745690358523862,"eez","eez",247,"Brunei"
248,"dem_nondest_lb",-1.4672933217814e-05,"eez","eez",248,"Saba"
249,"dem_nondest_lb",0.000233990225050945,"eez","eez",249,"Sint Eustatius"
250,"dem_nondest_lb",-5.72171434081946e-05,"eez","eez",250,"Aruba"
1,"direct_human",0.000401874664168492,"eez","eez",1,"Cocos Islands"
2,"direct_human",0.000466103361417955,"eez","eez",2,"Christmas Island"
3,"direct_human",8.26281737834178e-05,"eez","eez",3,"Norfolk Island"
4,"direct_human",0,"eez","eez",4,"Macquarie Island"
5,"direct_human",-3.14339118136234e-05,"eez","eez",5,"New Caledonia"
6,"direct_human",0.000784804848259939,"eez","eez",6,"Vanuatu"
7,"direct_human",0.00084373304350845,"eez","eez",7,"Solomon Islands"
8,"direct_human",0.000336842017200729,"eez","eez",8,"Palau"
9,"direct_human",-0.000172992003392623,"eez","eez",9,"Micronesia"
10,"direct_human",-2.82117514677894e-05,"eez","eez",10,"Nauru"
11,"direct_human",-0.00024416223687259,"eez","eez",11,"Marshall Islands"
12,"direct_human",0,"eez","eez",12,"Wake Island"
13,"direct_human",-0.000210894356070555,"eez","eez",13,"Northern Mariana Islands and Guam"
14,"direct_human",1.13002304406594e-05,"eez","eez",14,"Taiwan"
15,"direct_human",0.000655671541040099,"eez","eez",15,"Philippines"
16,"direct_human",0.00019214791087646,"eez","eez",16,"Australia"
17,"direct_human",0.000565376765600629,"eez","eez",17,"Papua New Guinea"
18,"direct_human",2.81427219021741e-05,"eez","eez",18,"Fiji"
19,"direct_human",-0.000167378299156472,"eez","eez",19,"Tuvalu"
20,"direct_human",-0.000404838493751696,"eez","eez",20,"South Korea"
21,"direct_human",0.000381477497836601,"eez","eez",21,"North Korea"
24,"direct_human",0.00082556707275004,"eez","eez",24,"Cambodia"
25,"direct_human",0.000418263856956876,"eez","eez",25,"Thailand"
26,"direct_human",-1.53339827788679e-06,"eez","eez",26,"Andaman and Nicobar"
28,"direct_human",0.000815905399590702,"eez","eez",28,"Comoro Islands"
29,"direct_human",0.00108531296718866,"eez","eez",29,"Mayotte"
30,"direct_human",0,"eez","eez",30,"Glorioso Islands"
31,"direct_human",3.91515406738728e-05,"eez","eez",31,"Seychelles"
32,"direct_human",0.000240479494247019,"eez","eez",32,"Reunion"
33,"direct_human",0,"eez","eez",33,"Juan de Nova Island"
34,"direct_human",0,"eez","eez",34,"Bassas da India"
35,"direct_human",0,"eez","eez",35,"Ile Europa"
36,"direct_human",0,"eez","eez",36,"Ile Tromelin"
37,"direct_human",0.000105137557287447,"eez","eez",37,"Mauritius"
38,"direct_human",0,"eez","eez",38,"British Indian Ocean Territory"
39,"direct_human",2.41201636016966e-06,"eez","eez",39,"Maldives"
40,"direct_human",-0.000144231136928234,"eez","eez",40,"Sri Lanka"
41,"direct_human",0.000550943826146283,"eez","eez",41,"Mozambique"
42,"direct_human",0.00142080449621654,"eez","eez",42,"Madagascar"
43,"direct_human",0.00104016101434635,"eez","eez",43,"Kenya"
44,"direct_human",0.000756281826881236,"eez","eez",44,"Somalia"
45,"direct_human",0.000568217263597864,"eez","eez",45,"Eritrea"
46,"direct_human",0.000775072203997207,"eez","eez",46,"Djibouti"
47,"direct_human",0.00078960244538852,"eez","eez",47,"Yemen"
48,"direct_human",0.00110233802962659,"eez","eez",48,"Oman"
49,"direct_human",0.00074924394133473,"eez","eez",49,"Sudan"
50,"direct_human",0.000601887911817821,"eez","eez",50,"Saudi Arabia"
51,"direct_human",0.00242922474371881,"eez","eez",51,"Kuwait"
52,"direct_human",0.0016684056960867,"eez","eez",52,"Bahrain"
53,"direct_human",0.000461241923139869,"eez","eez",53,"Pakistan"
54,"direct_human",0.00277625502271873,"eez","eez",54,"United Arab Emirates"
55,"direct_human",-1.91243943179431e-05,"eez","eez",55,"Azores"
56,"direct_human",0.00021033965312023,"eez","eez",56,"Cape Verde"
57,"direct_human",-4.29642400736702e-05,"eez","eez",57,"Madeira"
58,"direct_human",0.000517697574527949,"eez","eez",58,"Canary Islands"
59,"direct_human",0.000251361867393841,"eez","eez",59,"Belgium"
60,"direct_human",0.000254106783167109,"eez","eez",60,"Gibraltar"
61,"direct_human",0.000437709613068814,"eez","eez",61,"Tunisia"
62,"direct_human",0.00056560545773692,"eez","eez",62,"Morocco"
63,"direct_human",0.000671851856098782,"eez","eez",63,"Western Sahara"
64,"direct_human",-2.95131920722703e-05,"eez","eez",64,"Mauritania"
65,"direct_human",0.00217927254527426,"eez","eez",65,"Gambia"
66,"direct_human",0.00153546537506147,"eez","eez",66,"Senegal"
67,"direct_human",0.000490508409711015,"eez","eez",67,"Libya"
68,"direct_human",0.000370402445381823,"eez","eez",68,"Malta"
69,"direct_human",-0.00033231084106532,"eez","eez",69,"Latvia"
70,"direct_human",-0.000591792812286316,"eez","eez",70,"Estonia"
71,"direct_human",-0.000174509557074412,"eez","eez",71,"Bulgaria"
72,"direct_human",-0.000598883973990186,"eez","eez",72,"Romania"
73,"direct_human",-5.06366571458347e-05,"eez","eez",73,"Russia"
74,"direct_human",-0.00036694707454718,"eez","eez",74,"Georgia"
75,"direct_human",-0.000188891934924634,"eez","eez",75,"Ukraine"
76,"direct_human",0.000358661783849687,"eez","eez",76,"Turkey"
77,"direct_human",0.000140893383354853,"eez","eez",77,"Syria"
78,"direct_human",0.000887390706085931,"eez","eez",78,"Lebanon"
79,"direct_human",0.000971328535913963,"eez","eez",79,"Israel"
80,"direct_human",5.73494247104698e-05,"eez","eez",80,"Greece"
81,"direct_human",0.000448583322690771,"eez","eez",81,"Cyprus"
82,"direct_human",-0.000413160067047453,"eez","eez",82,"Albania"
84,"direct_human",0.000622511188169458,"eez","eez",84,"Algeria"
85,"direct_human",9.66095534739397e-05,"eez","eez",85,"Ascension"
86,"direct_human",-0.000260010108732703,"eez","eez",86,"Saint Helena"
88,"direct_human",1.96368120080894e-05,"eez","eez",88,"Tristan da Cunha"
89,"direct_human",0,"eez","eez",89,"South Georgia and the South Sandwich Islands"
90,"direct_human",0,"eez","eez",90,"Prince Edward Islands"
91,"direct_human",0,"eez","eez",91,"Crozet Islands"
92,"direct_human",0,"eez","eez",92,"Amsterdam Island and Saint Paul Island"
93,"direct_human",0,"eez","eez",93,"Kerguelen Islands"
94,"direct_human",0,"eez","eez",94,"Heard and McDonald Islands"
95,"direct_human",-2.20233307277421e-05,"eez","eez",95,"Falkland Islands"
96,"direct_human",0.000953507234902934,"eez","eez",96,"Sierra Leone"
97,"direct_human",0.000394910519465072,"eez","eez",97,"Liberia"
98,"direct_human",0.000628662339432113,"eez","eez",98,"Togo"
99,"direct_human",0.00101652363593046,"eez","eez",99,"Benin"
100,"direct_human",0.000671909261370249,"eez","eez",100,"Republique du Congo"
101,"direct_human",0.000116372087075795,"eez","eez",101,"Namibia"
102,"direct_human",0.000490740319725162,"eez","eez",102,"South Africa"
103,"direct_human",0.000473747730194471,"eez","eez",103,"Sao Tome and Principe"
104,"direct_human",0.000758237477013438,"eez","eez",104,"Equatorial Guinea"
105,"direct_human",0,"eez","eez",105,"Bouvet Island"
106,"direct_human",0.00037641335296642,"eez","eez",106,"Ghana"
107,"direct_human",0,"eez","eez",107,"Clipperton Island"
108,"direct_human",-0.00011750080480253,"eez","eez",108,"Bermuda"
110,"direct_human",0.000384728949601026,"eez","eez",110,"Bahamas"
111,"direct_human",0.000191073652482618,"eez","eez",111,"Turks and Caicos Islands"
112,"direct_human",4.98408879530867e-05,"eez","eez",112,"Cuba"
113,"direct_human",0.000451142774206786,"eez","eez",113,"Cayman Islands"
114,"direct_human",0.000572258337845833,"eez","eez",114,"Haiti"
115,"direct_human",0.000623884443171807,"eez","eez",115,"Dominican Republic"
116,"direct_human",-4.19456278910587e-05,"eez","eez",116,"Puerto Rico and Virgin Islands of the United States"
117,"direct_human",0.00114913095332213,"eez","eez",117,"British Virgin Islands"
118,"direct_human",0.000366191554165681,"eez","eez",118,"Anguilla"
119,"direct_human",0.000420942895742126,"eez","eez",119,"Saint Kitts and Nevis"
120,"direct_human",0.000451028327336207,"eez","eez",120,"Antigua and Barbuda"
121,"direct_human",0.000144099680449259,"eez","eez",121,"Montserrat"
122,"direct_human",0.000562682372586434,"eez","eez",122,"Saint Lucia"
123,"direct_human",3.00236905020577e-05,"eez","eez",123,"Dominica"
124,"direct_human",0.00019708268003377,"eez","eez",124,"Barbados"
125,"direct_human",4.50218975758537e-06,"eez","eez",125,"Grenada"
126,"direct_human",0.000246240815516493,"eez","eez",126,"Trinidad and Tobago"
127,"direct_human",0.000308042148452387,"eez","eez",127,"Saint Vincent and the Grenadines"
129,"direct_human",0.000602567443898554,"eez","eez",129,"Panama"
130,"direct_human",0.000745227173672515,"eez","eez",130,"Costa Rica"
131,"direct_human",0.000568442063153443,"eez","eez",131,"Nicaragua"
132,"direct_human",0.000842690405400023,"eez","eez",132,"Colombia"
133,"direct_human",0.000657519022553941,"eez","eez",133,"Honduras"
134,"direct_human",-0.00014332230733799,"eez","eez",134,"El Salvador"
135,"direct_human",0.000416177380864188,"eez","eez",135,"Mexico"
136,"direct_human",0.000521347528070933,"eez","eez",136,"Guatemala"
137,"direct_human",0.000497417664758158,"eez","eez",137,"Ecuador"
138,"direct_human",0.000658419065495365,"eez","eez",138,"Peru"
139,"direct_human",0.000717298929628965,"eez","eez",139,"Venezuela"
140,"direct_human",3.89315832856567e-05,"eez","eez",140,"Guadeloupe and Martinique"
141,"direct_human",-0.000169253770697901,"eez","eez",141,"Faeroe Islands"
143,"direct_human",-2.24989304009319e-05,"eez","eez",143,"Iceland"
144,"direct_human",2.50754544417435e-05,"eez","eez",144,"Jan Mayen"
145,"direct_human",-4.28319589599251e-05,"eez","eez",145,"Greenland"
146,"direct_human",0.000151157633019052,"eez","eez",146,"Pitcairn"
147,"direct_human",0.00028721940538949,"eez","eez",147,"French Polynesia"
148,"direct_human",-6.84588466356589e-05,"eez","eez",148,"Line Islands (Kiribati)"
149,"direct_human",0,"eez","eez",149,"Jarvis Island"
150,"direct_human",0,"eez","eez",150,"Palmyra Atoll"
151,"direct_human",-0.000376371774813316,"eez","eez",151,"American Samoa"
152,"direct_human",0.000248793804017503,"eez","eez",152,"Samoa"
153,"direct_human",-0.000481084326282829,"eez","eez",153,"Cook Islands"
154,"direct_human",-0.000185061073765144,"eez","eez",154,"Niue"
155,"direct_human",-0.000308899152990622,"eez","eez",155,"Tonga"
156,"direct_human",-0.000407423738758818,"eez","eez",156,"Tokelau"
157,"direct_human",-9.0195229762663e-05,"eez","eez",157,"Phoenix Islands (Kiribati)"
158,"direct_human",0,"eez","eez",158,"Howland Island and Baker Island"
159,"direct_human",0,"eez","eez",159,"Johnston Atoll"
161,"direct_human",-0.000400980052679273,"eez","eez",161,"Wallis and Futuna"
162,"direct_human",0.000229635046406037,"eez","eez",162,"New Zealand"
163,"direct_human",0.000141331840563637,"eez","eez",163,"United States"
164,"direct_human",0.000760059439864284,"eez","eez",164,"Belize"
166,"direct_human",0.000159220922281394,"eez","eez",166,"Jamaica"
167,"direct_human",0.000200570871705184,"eez","eez",167,"Guyana"
168,"direct_human",-2.14730660120208e-05,"eez","eez",168,"Suriname"
169,"direct_human",0.000303485359949866,"eez","eez",169,"French Guiana"
171,"direct_human",0.000627394102763159,"eez","eez",171,"Brazil"
172,"direct_human",0.000552599962053639,"eez","eez",172,"Argentina"
173,"direct_human",0.000559659862659459,"eez","eez",173,"Uruguay"
174,"direct_human",2.4142738521064e-05,"eez","eez",174,"Finland"
175,"direct_human",-0.000195251162807703,"eez","eez",175,"Denmark"
176,"direct_human",-0.000185767571334687,"eez","eez",176,"Germany"
177,"direct_human",9.77042931741299e-05,"eez","eez",177,"Netherlands"
178,"direct_human",4.87449095279653e-05,"eez","eez",178,"Poland"
179,"direct_human",0.000315968707590278,"eez","eez",179,"France"
180,"direct_human",0.000231308866869215,"eez","eez",180,"United Kingdom"
181,"direct_human",0.000485667698651678,"eez","eez",181,"Ireland"
182,"direct_human",0.000544440435763699,"eez","eez",182,"Spain"
183,"direct_human",0.000269065438123828,"eez","eez",183,"Portugal"
184,"direct_human",7.75964847506132e-05,"eez","eez",184,"Italy"
185,"direct_human",0.000226537165872287,"eez","eez",185,"Monaco"
186,"direct_human",0.000392645029629223,"eez","eez",186,"Montenegro"
187,"direct_human",-3.69536395139842e-05,"eez","eez",187,"Croatia"
188,"direct_human",0.00051093281262779,"eez","eez",188,"Slovenia"
189,"direct_human",-0.000334651342057256,"eez","eez",189,"Lithuania"
190,"direct_human",0.00589168607534443,"eez","eez",190,"Qatar"
191,"direct_human",0.000685039917857309,"eez","eez",191,"Iran"
192,"direct_human",0.00135224916161272,"eez","eez",192,"Iraq"
193,"direct_human",0.000463685059570462,"eez","eez",193,"Guinea Bissau"
194,"direct_human",0.000985100640617644,"eez","eez",194,"Guinea"
195,"direct_human",0.000419257310297906,"eez","eez",195,"Ivory Coast"
196,"direct_human",0.000741435312131662,"eez","eez",196,"Nigeria"
197,"direct_human",0.000644055211278119,"eez","eez",197,"Cameroon"
198,"direct_human",0.000219953646485645,"eez","eez",198,"Gabon"
199,"direct_human",5.66145458319427e-05,"eez","eez",199,"Democratic Republic of the Congo"
200,"direct_human",0.00229027354184468,"eez","eez",200,"Angola"
202,"direct_human",0.000953866968753744,"eez","eez",202,"Tanzania"
203,"direct_human",0.000489364041597491,"eez","eez",203,"India"
204,"direct_human",0.000584388985906025,"eez","eez",204,"Bangladesh"
205,"direct_human",0.000436690865133965,"eez","eez",205,"Myanmar"
206,"direct_human",0.00077346986259268,"eez","eez",206,"Malaysia"
207,"direct_human",0.000304646336285312,"eez","eez",207,"Vietnam"
208,"direct_human",0.00188624826322644,"eez","eez",208,"Singapore"
209,"direct_human",0.000453204713821591,"eez","eez",209,"China"
210,"direct_human",-0.000159313004334864,"eez","eez",210,"Japan"
212,"direct_human",5.370064531418e-05,"eez","eez",212,"Gilbert Islands (Kiribati)"
214,"direct_human",0.000659124244156471,"eez","eez",214,"Egypt"
215,"direct_human",0.00234639762718346,"eez","eez",215,"Jordan"
216,"direct_human",0.00096242127434415,"eez","eez",216,"Indonesia"
218,"direct_human",-5.98836986502338e-06,"eez","eez",218,"Canada"
219,"direct_human",-0.000112746251510764,"eez","eez",219,"Saint Pierre and Miquelon"
220,"direct_human",0.000244300875484067,"eez","eez",220,"Sint Maarten"
221,"direct_human",0.000684789020067759,"eez","eez",221,"Northern Saint-Martin"
222,"direct_human",0.000156249003132409,"eez","eez",222,"Sweden"
223,"direct_human",0.000100916092042487,"eez","eez",223,"Norway"
224,"direct_human",0.000203131621701782,"eez","eez",224,"Chile"
227,"direct_human",0.000132618677101104,"eez","eez",227,"Jersey"
228,"direct_human",3.73433632404092e-05,"eez","eez",228,"Guernsey"
231,"direct_human",0.000360763567385406,"eez","eez",231,"East Timor"
232,"direct_human",-0.000829430312891914,"eez","eez",232,"Bosnia and Herzegovina"
237,"direct_human",0.000701921591826249,"eez","eez",237,"Oecussi Ambeno"
244,"direct_human",0.000335814259691364,"eez","eez",244,"Curacao"
245,"direct_human",0.00125466997322059,"eez","eez",245,"Bonaire"
247,"direct_human",0.000902933732465186,"eez","eez",247,"Brunei"
248,"direct_human",0.000572449349872397,"eez","eez",248,"Saba"
249,"direct_human",0.00151507800154678,"eez","eez",249,"Sint Eustatius"
